inputId,code_module,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,year,semester
2258,BBB,0,London Region,1.0,20-30%,0-35,1,60,0,0,2013,J
2259,BBB,0,South Region,2.0,20-30%,0-35,0,120,0,1,2013,J
2260,BBB,0,Scotland,2.0,10-20%,0-35,1,60,0,1,2013,J
2261,BBB,0,Scotland,1.0,60-70%,0-35,1,60,0,0,2013,J
2262,BBB,0,Scotland,3.0,0-10%,35-55,0,90,0,1,2013,J
2263,BBB,1,Yorkshire Region,1.0,20-30%,0-35,0,150,0,0,2013,J
2264,BBB,0,Wales,1.0,30-40%,0-35,0,60,0,1,2013,J
2265,BBB,1,North Western Region,2.0,0-10%,0-35,0,60,0,1,2013,J
2266,BBB,0,North Western Region,1.0,0-10%,0-35,0,120,1,0,2013,J
2267,BBB,0,London Region,2.0,60-70%,35-55,1,60,0,1,2013,J
2268,BBB,0,East Anglian Region,1.0,70-80%,35-55,0,60,0,1,2013,J
2269,BBB,0,Wales,2.0,20-30%,0-35,0,120,0,1,2013,J
2270,BBB,0,Scotland,1.0,40-50%,0-35,2,60,1,0,2013,J
2271,BBB,0,West Midlands Region,1.0,10-20%,0-35,0,60,0,1,2013,J
2272,BBB,0,Wales,1.0,80-90%,0-35,0,180,0,0,2013,J
2273,BBB,1,Ireland,3.0,0-10%,35-55,0,180,0,0,2013,J
2274,BBB,0,East Anglian Region,1.0,60-70%,0-35,0,60,0,1,2013,J
2275,BBB,0,East Midlands Region,1.0,50-60%,0-35,0,60,0,1,2013,J
2276,BBB,1,North Western Region,1.0,10-20%,0-35,0,60,1,0,2013,J
2277,BBB,0,North Western Region,2.0,10-20%,35-55,2,60,0,1,2013,J
2278,BBB,0,South Region,2.0,80-90%,0-35,0,60,1,0,2013,J
2279,BBB,0,Scotland,2.0,50-60%,35-55,0,60,0,1,2013,J
2280,BBB,0,East Anglian Region,1.0,60-70%,0-35,0,60,0,1,2013,J
2281,BBB,0,West Midlands Region,2.0,10-20%,0-35,1,120,0,1,2013,J
2282,BBB,1,East Anglian Region,1.0,10-20%,0-35,1,60,1,1,2013,J
2283,BBB,0,South East Region,1.0,70-80%,0-35,0,60,0,1,2013,J
2284,BBB,0,East Anglian Region,1.0,70-80%,35-55,0,60,1,1,2013,J
2285,BBB,0,East Anglian Region,1.0,60-70%,0-35,0,60,0,1,2013,J
2286,BBB,0,South Region,1.0,20-30%,0-35,0,60,0,1,2013,J
2287,BBB,0,East Midlands Region,2.0,80-90%,0-35,1,180,1,0,2013,J
2288,BBB,0,East Anglian Region,1.0,70-80%,0-35,0,120,0,1,2013,J
2289,BBB,0,East Midlands Region,2.0,80-90%,35-55,0,60,0,1,2013,J
2290,BBB,0,South East Region,1.0,90-100%,0-35,0,60,0,0,2013,J
2291,BBB,0,Wales,1.0,60-70%,35-55,0,60,0,1,2013,J
2292,BBB,0,South Region,1.0,50-60%,0-35,0,60,0,0,2013,J
2293,BBB,0,South Region,3.0,90-100%,35-55,0,120,1,1,2013,J
2294,BBB,0,South West Region,1.0,40-50%,0-35,0,120,0,1,2013,J
2295,BBB,0,North Western Region,1.0,0-10%,0-35,0,60,0,1,2013,J
2296,BBB,0,Yorkshire Region,2.0,50-60%,0-35,1,120,0,0,2013,J
2297,BBB,0,Scotland,3.0,70-80%,35-55,0,60,0,1,2013,J
2298,BBB,1,Scotland,1.0,0-10%,35-55,0,60,0,1,2013,J
2299,BBB,1,Scotland,2.0,90-100%,35-55,0,60,0,1,2013,J
2300,BBB,0,Scotland,2.0,40-50%,35-55,0,120,0,0,2013,J
2301,BBB,0,Scotland,2.0,60-70%,35-55,0,60,0,1,2013,J
2302,BBB,0,Scotland,2.0,0-10%,35-55,0,60,0,1,2013,J
2303,BBB,0,Wales,1.0,10-20%,0-35,1,120,0,1,2013,J
2304,BBB,0,Wales,2.0,30-40%,0-35,0,60,0,1,2013,J
2305,BBB,0,Yorkshire Region,1.0,60-70%,0-35,0,60,0,1,2013,J
2306,BBB,0,Scotland,1.0,50-60%,0-35,0,60,0,0,2013,J
2307,BBB,0,Scotland,1.0,50-60%,35-55,0,60,0,1,2013,J
2308,BBB,0,Scotland,3.0,30-40%,35-55,0,120,0,1,2013,J
2309,BBB,0,Scotland,3.0,50-60%,35-55,0,120,0,0,2013,J
2310,BBB,0,London Region,1.0,10-20%,35-55,0,60,0,0,2013,J
2311,BBB,0,South Region,2.0,60-70%,0-35,1,60,0,0,2013,J
2312,BBB,0,Wales,2.0,0-10%,0-35,0,180,0,1,2013,J
2313,BBB,0,Scotland,3.0,50-60%,0-35,0,60,0,1,2013,J
2314,BBB,0,Wales,1.0,20-30%,0-35,0,60,0,1,2013,J
2315,BBB,0,North Western Region,1.0,0-10%,35-55,1,60,0,0,2013,J
2316,BBB,0,West Midlands Region,3.0,20-30%,0-35,0,120,1,1,2013,J
2317,BBB,0,Scotland,2.0,50-60%,35-55,0,60,0,1,2013,J
2318,BBB,0,London Region,2.0,10-20%,35-55,0,60,0,1,2013,J
2319,BBB,0,London Region,2.0,20-30%,0-35,0,60,0,0,2013,J
2320,BBB,0,West Midlands Region,2.0,0-10%,35-55,1,60,0,0,2013,J
2321,BBB,0,South East Region,2.0,90-100%,35-55,0,60,0,1,2013,J
2322,BBB,0,South East Region,3.0,40-50%,0-35,1,60,0,0,2013,J
2323,BBB,0,East Anglian Region,1.0,50-60%,0-35,0,60,0,1,2013,J
2324,BBB,0,East Anglian Region,1.0,40-50%,0-35,0,60,0,0,2013,J
2325,BBB,0,Scotland,1.0,40-50%,0-35,0,75,0,1,2013,J
2326,BBB,0,Scotland,1.0,40-50%,0-35,0,60,0,1,2013,J
2327,BBB,0,West Midlands Region,1.0,80-90%,0-35,0,60,0,1,2013,J
2328,BBB,0,Wales,2.0,0-10%,0-35,1,120,0,0,2013,J
2329,BBB,1,London Region,2.0,10-20%,35-55,1,60,0,0,2013,J
2330,BBB,0,South West Region,2.0,30-40%,0-35,1,60,0,0,2013,J
2331,BBB,0,South East Region,2.0,90-100%,0-35,2,60,0,1,2013,J
2332,BBB,0,East Anglian Region,1.0,60-70%,0-35,0,60,1,0,2013,J
2333,BBB,0,East Midlands Region,1.0,0-10%,0-35,0,120,1,0,2013,J
2334,BBB,0,Scotland,3.0,70-80%,0-35,0,60,0,0,2013,J
2335,BBB,0,London Region,2.0,40-50%,0-35,0,60,0,0,2013,J
2336,BBB,0,Scotland,1.0,40-50%,0-35,1,60,0,0,2013,J
2337,BBB,0,London Region,3.0,40-50%,0-35,0,60,0,1,2013,J
2338,BBB,0,East Midlands Region,1.0,10-20%,0-35,0,60,1,1,2013,J
2339,BBB,0,Ireland,1.0,0-10%,0-35,0,60,1,0,2013,J
2340,BBB,0,North Region,2.0,30-40%,0-35,0,60,0,1,2013,J
2341,BBB,0,Scotland,1.0,50-60%,0-35,0,60,0,1,2013,J
2342,BBB,0,North Western Region,2.0,10-20%,35-55,0,60,0,1,2013,J
2343,BBB,0,South Region,1.0,70-80%,0-35,0,60,0,1,2013,J
2344,BBB,0,Scotland,2.0,30-40%,35-55,0,60,0,1,2013,J
2345,BBB,0,Wales,1.0,50-60%,35-55,0,120,0,1,2013,J
2346,BBB,0,Scotland,3.0,30-40%,0-35,0,60,0,1,2013,J
2347,BBB,0,London Region,2.0,30-40%,0-35,0,60,0,1,2013,J
2348,BBB,0,East Anglian Region,1.0,70-80%,0-35,0,60,0,0,2013,J
2349,BBB,0,Yorkshire Region,1.0,50-60%,0-35,0,60,0,1,2013,J
2350,BBB,1,North Western Region,1.0,80-90%,35-55,0,60,0,1,2013,J
2351,BBB,0,East Anglian Region,2.0,70-80%,0-35,0,60,1,1,2013,J
2352,BBB,0,Yorkshire Region,1.0,0-10%,0-35,0,60,0,1,2013,J
2353,BBB,0,North Region,2.0,40-50%,35-55,0,60,0,1,2013,J
2354,BBB,0,West Midlands Region,1.0,10-20%,0-35,1,60,0,0,2013,J
2355,BBB,0,Yorkshire Region,2.0,10-20%,0-35,0,60,0,1,2013,J
2356,BBB,0,London Region,2.0,20-30%,0-35,1,60,0,0,2013,J
2357,BBB,0,East Anglian Region,2.0,60-70%,0-35,0,60,0,1,2013,J
2358,BBB,0,South West Region,1.0,20-30%,0-35,0,60,0,1,2013,J
2359,BBB,0,East Anglian Region,2.0,30-40%,35-55,0,120,0,1,2013,J
2360,BBB,0,Ireland,3.0,70-80%,0-35,0,60,0,1,2013,J
2361,BBB,0,Ireland,1.0,10-20%,35-55,0,60,0,0,2013,J
2362,BBB,0,Ireland,1.0,40-50%,0-35,0,60,0,1,2013,J
2363,BBB,0,Ireland,1.0,60-70%,35-55,0,60,0,0,2013,J
2364,BBB,0,London Region,1.0,40-50%,0-35,0,60,0,1,2013,J
2365,BBB,0,East Anglian Region,1.0,40-50%,0-35,0,60,0,0,2013,J
2366,BBB,0,South Region,2.0,50-60%,0-35,0,60,0,1,2013,J
2367,BBB,0,South Region,2.0,80-90%,0-35,0,120,0,0,2013,J
2368,BBB,0,West Midlands Region,1.0,50-60%,0-35,0,60,0,1,2013,J
2369,BBB,0,London Region,0.0,20-30%,35-55,1,60,0,0,2013,J
2370,BBB,1,East Anglian Region,2.0,0-10%,35-55,0,120,0,0,2013,J
2371,BBB,0,West Midlands Region,2.0,0-10%,0-35,1,60,0,1,2013,J
2372,BBB,1,East Anglian Region,2.0,0-10%,35-55,0,120,0,0,2013,J
2373,BBB,0,Wales,1.0,10-20%,35-55,0,60,0,1,2013,J
2374,BBB,0,East Anglian Region,2.0,30-40%,0-35,0,75,0,1,2013,J
2375,BBB,0,South Region,1.0,80-90%,0-35,0,60,0,1,2013,J
2376,BBB,0,South East Region,1.0,50-60%,0-35,0,60,0,1,2013,J
2377,BBB,1,Yorkshire Region,1.0,50-60%,35-55,1,60,0,1,2013,J
2378,BBB,0,East Midlands Region,2.0,60-70%,35-55,0,60,0,1,2013,J
2379,BBB,0,East Anglian Region,2.0,90-100%,0-35,0,120,0,1,2013,J
2380,BBB,0,Wales,1.0,30-40%,35-55,1,60,0,1,2013,J
2381,BBB,0,North Western Region,1.0,20-30%,0-35,0,90,0,0,2013,J
2382,BBB,0,East Midlands Region,1.0,10-20%,0-35,0,60,0,1,2013,J
2383,BBB,0,North Western Region,2.0,30-40%,0-35,0,60,0,0,2013,J
2384,BBB,0,Yorkshire Region,2.0,0-10%,0-35,0,60,0,0,2013,J
2385,BBB,0,West Midlands Region,1.0,90-100%,35-55,1,60,0,1,2013,J
2386,BBB,0,Wales,2.0,90-100%,0-35,0,60,0,1,2013,J
2387,BBB,0,East Anglian Region,1.0,90-100%,0-35,1,60,0,0,2013,J
2388,BBB,0,North Western Region,2.0,40-50%,35-55,0,60,0,1,2013,J
2389,BBB,0,West Midlands Region,1.0,0-10%,0-35,0,60,0,0,2013,J
2390,BBB,0,East Anglian Region,1.0,40-50%,0-35,0,60,1,0,2013,J
2391,BBB,0,North Western Region,1.0,0-10%,0-35,0,60,0,1,2013,J
2392,BBB,0,North Western Region,2.0,0-10%,0-35,0,60,0,1,2013,J
2393,BBB,0,West Midlands Region,2.0,40-50%,35-55,0,60,0,1,2013,J
2394,BBB,1,London Region,1.0,0-10%,0-35,0,150,0,0,2013,J
2395,BBB,0,North Western Region,2.0,20-30%,0-35,0,120,1,1,2013,J
2396,BBB,0,South Region,2.0,80-90%,0-35,1,60,0,1,2013,J
2397,BBB,0,North Western Region,1.0,70-80%,35-55,0,60,0,0,2013,J
2398,BBB,0,Scotland,1.0,10-20%,0-35,0,60,0,1,2013,J
2399,BBB,0,East Anglian Region,2.0,40-50%,0-35,0,60,0,1,2013,J
2400,BBB,0,Yorkshire Region,3.0,30-40%,0-35,1,60,0,1,2013,J
2401,BBB,0,East Midlands Region,2.0,80-90%,0-35,0,60,0,0,2013,J
2402,BBB,0,Ireland,1.0,30-40%,35-55,0,75,0,1,2013,J
2403,BBB,0,London Region,1.0,50-60%,35-55,0,60,0,1,2013,J
2404,BBB,0,North Western Region,2.0,50-60%,0-35,1,60,0,0,2013,J
2405,BBB,0,North Western Region,2.0,50-60%,0-35,0,60,0,0,2013,J
2406,BBB,0,North Western Region,1.0,10-20%,0-35,0,60,0,1,2013,J
2407,BBB,0,South East Region,2.0,60-70%,0-35,1,60,0,1,2013,J
2408,BBB,0,Wales,1.0,70-80%,0-35,1,120,1,1,2013,J
2409,BBB,0,London Region,1.0,10-20%,35-55,0,60,0,0,2013,J
2410,BBB,0,East Midlands Region,1.0,70-80%,0-35,1,60,0,1,2013,J
2411,BBB,0,Wales,2.0,30-40%,0-35,0,90,0,1,2013,J
2412,BBB,0,London Region,1.0,10-20%,35-55,0,60,0,1,2013,J
2413,BBB,1,Wales,1.0,30-40%,0-35,1,60,0,1,2013,J
2414,BBB,0,London Region,2.0,70-80%,0-35,0,60,0,0,2013,J
2415,BBB,1,North Region,1.0,10-20%,0-35,0,60,0,1,2013,J
2416,BBB,0,West Midlands Region,1.0,20-30%,0-35,0,60,0,1,2013,J
2417,BBB,0,North Western Region,2.0,20-30%,0-35,0,60,0,0,2013,J
2418,BBB,0,Scotland,1.0,0-10%,0-35,1,60,0,1,2013,J
2419,BBB,0,East Anglian Region,3.0,50-60%,0-35,0,60,0,1,2013,J
2420,BBB,0,London Region,2.0,30-40%,0-35,0,60,1,1,2013,J
2421,BBB,0,South West Region,2.0,30-40%,35-55,0,120,0,1,2013,J
2422,BBB,0,West Midlands Region,1.0,20-30%,35-55,1,60,0,1,2013,J
2423,BBB,0,Yorkshire Region,3.0,20-30%,0-35,0,120,0,0,2013,J
2424,BBB,0,Wales,2.0,40-50%,0-35,0,60,0,1,2013,J
2425,BBB,0,South Region,1.0,70-80%,0-35,0,120,0,1,2013,J
2426,BBB,1,East Anglian Region,3.0,50-60%,0-35,0,60,0,1,2013,J
2427,BBB,0,South Region,1.0,70-80%,0-35,0,180,0,0,2013,J
2428,BBB,0,South West Region,1.0,60-70%,0-35,0,60,0,0,2013,J
2429,BBB,0,Ireland,1.0,20-30%,0-35,0,120,0,0,2013,J
2430,BBB,0,South Region,3.0,70-80%,35-55,0,120,0,0,2013,J
2431,BBB,1,North Western Region,2.0,10-20%,0-35,0,120,0,1,2013,J
2432,BBB,0,London Region,1.0,20-30%,0-35,0,90,1,0,2013,J
2433,BBB,0,South West Region,1.0,10-20%,0-35,0,60,1,1,2013,J
2434,BBB,0,East Midlands Region,1.0,90-100%,35-55,1,60,0,1,2013,J
2435,BBB,0,South Region,2.0,60-70%,35-55,0,60,0,1,2013,J
2436,BBB,0,North Western Region,2.0,20-30%,0-35,0,60,0,0,2013,J
2437,BBB,0,East Anglian Region,1.0,30-40%,0-35,0,60,0,1,2013,J
2438,BBB,1,Wales,1.0,10-20%,35-55,1,60,0,1,2013,J
2439,BBB,1,East Midlands Region,2.0,90-100%,35-55,0,60,0,1,2013,J
2440,BBB,0,London Region,2.0,50-60%,0-35,0,60,0,1,2013,J
2441,BBB,0,East Anglian Region,1.0,70-80%,0-35,0,120,0,0,2013,J
2442,BBB,0,South West Region,1.0,20-30%,0-35,0,60,0,1,2013,J
2443,BBB,0,East Anglian Region,1.0,70-80%,0-35,0,120,0,0,2013,J
2444,BBB,0,South Region,1.0,40-50%,0-35,0,60,0,1,2013,J
2445,BBB,0,West Midlands Region,2.0,0-10%,0-35,0,60,0,1,2013,J
2446,BBB,0,North Western Region,1.0,50-60%,0-35,0,60,0,0,2013,J
2447,BBB,0,North Western Region,2.0,0-10%,35-55,0,60,0,0,2013,J
2448,BBB,0,South West Region,1.0,90-100%,0-35,0,60,0,1,2013,J
2449,BBB,0,Scotland,2.0,50-60%,0-35,0,60,1,0,2013,J
2450,BBB,1,East Midlands Region,3.0,60-70%,35-55,0,60,0,1,2013,J
2451,BBB,0,South West Region,2.0,80-90%,0-35,0,180,0,1,2013,J
2452,BBB,0,Scotland,3.0,0-10%,35-55,0,60,0,1,2013,J
2453,BBB,0,West Midlands Region,2.0,80-90%,35-55,0,60,0,1,2013,J
2454,BBB,0,Scotland,3.0,20-30%,35-55,0,60,0,0,2013,J
2455,BBB,0,North Region,2.0,70-80%,0-35,0,60,0,1,2013,J
2456,BBB,0,London Region,1.0,30-40%,0-35,1,120,0,0,2013,J
2457,BBB,0,East Anglian Region,2.0,30-40%,0-35,0,60,1,1,2013,J
2458,BBB,0,East Midlands Region,1.0,60-70%,35-55,0,60,0,0,2013,J
2459,BBB,0,West Midlands Region,1.0,20-30%,0-35,0,120,0,1,2013,J
2460,BBB,0,East Midlands Region,1.0,60-70%,35-55,0,60,0,0,2013,J
2461,BBB,0,South Region,2.0,80-90%,0-35,0,120,0,1,2013,J
2462,BBB,0,Yorkshire Region,2.0,10-20%,0-35,0,60,0,1,2013,J
2463,BBB,0,North Region,1.0,0-10%,0-35,0,150,0,1,2013,J
2464,BBB,0,Scotland,3.0,70-80%,35-55,0,60,0,1,2013,J
2465,BBB,0,North Region,3.0,40-50%,35-55,0,60,0,0,2013,J
2466,BBB,0,North Region,2.0,0-10%,0-35,0,60,0,1,2013,J
2467,BBB,0,East Anglian Region,2.0,80-90%,0-35,0,60,0,1,2013,J
2468,BBB,0,Scotland,1.0,30-40%,0-35,0,60,0,1,2013,J
2469,BBB,1,Yorkshire Region,3.0,30-40%,35-55,0,60,0,0,2013,J
2470,BBB,0,South Region,1.0,40-50%,35-55,0,60,0,1,2013,J
2471,BBB,1,North Western Region,2.0,10-20%,35-55,0,120,0,1,2013,J
2472,BBB,0,South West Region,1.0,20-30%,0-35,0,60,0,0,2013,J
2473,BBB,0,London Region,1.0,0-10%,0-35,0,60,0,0,2013,J
2474,BBB,1,Scotland,1.0,80-90%,0-35,0,60,0,0,2013,J
2475,BBB,0,South East Region,2.0,70-80%,35-55,0,60,0,1,2013,J
2476,BBB,0,East Anglian Region,2.0,30-40%,35-55,0,60,0,1,2013,J
2477,BBB,0,West Midlands Region,2.0,10-20%,0-35,0,60,0,1,2013,J
2478,BBB,0,Yorkshire Region,2.0,0-10%,0-35,0,60,0,0,2013,J
2479,BBB,0,East Midlands Region,1.0,70-80%,0-35,0,60,0,1,2013,J
2480,BBB,0,South West Region,2.0,70-80%,0-35,0,60,0,1,2013,J
2481,BBB,1,West Midlands Region,1.0,10-20%,35-55,0,60,0,1,2013,J
2482,BBB,0,Wales,1.0,60-70%,0-35,0,60,0,1,2013,J
2483,BBB,0,Scotland,4.0,50-60%,0-35,0,60,0,1,2013,J
2484,BBB,0,East Anglian Region,2.0,80-90%,0-35,0,90,0,1,2013,J
2485,BBB,1,London Region,2.0,80-90%,0-35,0,60,0,0,2013,J
2486,BBB,1,Ireland,2.0,40-50%,0-35,0,60,0,0,2013,J
2487,BBB,0,South East Region,2.0,30-40%,0-35,0,75,0,1,2013,J
2488,BBB,0,South Region,2.0,40-50%,0-35,0,60,1,1,2013,J
2489,BBB,0,Ireland,1.0,10-20%,0-35,0,120,0,0,2013,J
2490,BBB,0,West Midlands Region,2.0,20-30%,0-35,0,60,0,0,2013,J
2491,BBB,0,Wales,2.0,60-70%,0-35,0,120,0,1,2013,J
2492,BBB,0,Wales,1.0,10-20%,0-35,0,60,0,1,2013,J
2493,BBB,0,London Region,3.0,30-40%,0-35,0,120,0,1,2013,J
2494,BBB,0,South East Region,2.0,20-30%,0-35,0,60,0,1,2013,J
2495,BBB,0,West Midlands Region,2.0,20-30%,0-35,0,60,0,1,2013,J
2496,BBB,0,Scotland,1.0,60-70%,0-35,0,60,0,1,2013,J
2497,BBB,0,East Anglian Region,2.0,60-70%,0-35,0,60,0,1,2013,J
2498,BBB,0,East Midlands Region,2.0,20-30%,0-35,0,60,1,1,2013,J
2499,BBB,0,Scotland,3.0,40-50%,35-55,0,60,0,1,2013,J
2500,BBB,0,East Anglian Region,2.0,70-80%,0-35,0,120,0,0,2013,J
2501,BBB,0,West Midlands Region,2.0,10-20%,35-55,0,60,0,1,2013,J
2502,BBB,0,North Western Region,1.0,20-30%,35-55,0,150,1,0,2013,J
2503,BBB,1,East Midlands Region,2.0,20-30%,0-35,0,60,0,1,2013,J
2504,BBB,0,East Midlands Region,1.0,90-100%,0-35,0,60,0,1,2013,J
2505,BBB,0,Wales,1.0,0-10%,35-55,0,60,0,1,2013,J
2506,BBB,0,East Anglian Region,2.0,30-40%,0-35,0,60,0,1,2013,J
2507,BBB,0,Wales,2.0,60-70%,0-35,0,60,0,1,2013,J
2508,BBB,1,East Anglian Region,1.0,30-40%,35-55,0,60,1,0,2013,J
2509,BBB,0,London Region,2.0,40-50%,0-35,0,120,1,1,2013,J
2510,BBB,0,East Anglian Region,2.0,30-40%,0-35,0,60,0,0,2013,J
2511,BBB,1,South Region,3.0,60-70%,0-35,0,60,0,1,2013,J
2512,BBB,0,East Anglian Region,3.0,50-60%,0-35,0,90,0,1,2013,J
2513,BBB,0,East Anglian Region,2.0,60-70%,35-55,0,60,1,1,2013,J
2514,BBB,0,East Midlands Region,1.0,60-70%,0-35,0,60,0,1,2013,J
2515,BBB,0,Ireland,2.0,10-20%,0-35,0,60,0,1,2013,J
2516,BBB,0,Wales,1.0,60-70%,0-35,0,120,0,1,2013,J
2517,BBB,0,East Midlands Region,2.0,50-60%,0-35,0,120,0,1,2013,J
2518,BBB,0,South Region,2.0,30-40%,35-55,0,60,0,0,2013,J
2519,BBB,0,Yorkshire Region,2.0,10-20%,35-55,0,60,0,0,2013,J
2520,BBB,1,West Midlands Region,1.0,0-10%,35-55,0,60,1,1,2013,J
2521,BBB,0,Scotland,2.0,10-20%,0-35,0,60,0,1,2013,J
2522,BBB,0,Wales,2.0,40-50%,0-35,0,120,0,1,2013,J
2523,BBB,0,South Region,2.0,60-70%,35-55,0,120,0,1,2013,J
2524,BBB,0,London Region,3.0,40-50%,0-35,0,120,0,1,2013,J
2525,BBB,0,North Western Region,1.0,40-50%,0-35,0,90,0,1,2013,J
2526,BBB,0,East Anglian Region,2.0,50-60%,35-55,0,60,0,1,2013,J
2527,BBB,0,Wales,1.0,10-20%,0-35,0,60,0,1,2013,J
2528,BBB,0,South Region,2.0,30-40%,0-35,0,120,0,0,2013,J
2529,BBB,0,South Region,2.0,70-80%,0-35,0,60,0,1,2013,J
2530,BBB,1,South East Region,3.0,60-70%,0-35,0,60,0,1,2013,J
2531,BBB,0,Yorkshire Region,2.0,10-20%,0-35,0,90,0,1,2013,J
2532,BBB,0,Scotland,1.0,70-80%,35-55,0,60,0,1,2013,J
2533,BBB,0,North Western Region,2.0,80-90%,35-55,0,60,0,1,2013,J
2534,BBB,0,South West Region,0.0,30-40%,0-35,0,90,0,1,2013,J
2535,BBB,0,South Region,2.0,90-100%,0-35,0,120,0,1,2013,J
2536,BBB,0,Ireland,1.0,40-50%,0-35,0,75,0,1,2013,J
2537,BBB,1,South Region,2.0,0-10%,0-35,0,60,0,1,2013,J
2538,BBB,0,East Midlands Region,2.0,0-10%,0-35,0,60,0,0,2013,J
2539,BBB,0,North Region,2.0,50-60%,35-55,0,60,0,1,2013,J
2540,BBB,0,London Region,2.0,10-20%,0-35,0,60,0,1,2013,J
2541,BBB,0,South Region,1.0,30-40%,0-35,0,60,0,1,2013,J
2542,BBB,0,Wales,1.0,80-90%,0-35,0,60,0,1,2013,J
2543,BBB,0,Yorkshire Region,2.0,60-70%,0-35,0,60,0,1,2013,J
2544,BBB,0,North Region,2.0,0-10%,35-55,0,75,0,0,2013,J
2545,BBB,0,Scotland,3.0,30-40%,35-55,0,60,0,1,2013,J
2546,BBB,0,Wales,1.0,20-30%,0-35,0,60,0,1,2013,J
2547,BBB,0,South Region,2.0,40-50%,35-55,0,60,0,1,2013,J
2548,BBB,1,Yorkshire Region,2.0,0-10%,0-35,0,60,0,1,2013,J
2549,BBB,0,North Western Region,1.0,0-10%,35-55,0,60,0,0,2013,J
2550,BBB,0,Ireland,3.0,0-10%,0-35,0,60,0,1,2013,J
2551,BBB,0,Wales,1.0,20-30%,35-55,0,60,0,0,2013,J
2552,BBB,0,East Midlands Region,2.0,60-70%,35-55,0,60,0,1,2013,J
2553,BBB,0,South East Region,2.0,30-40%,0-35,0,120,0,1,2013,J
2554,BBB,0,Scotland,1.0,40-50%,0-35,0,60,0,1,2013,J
2555,BBB,0,Scotland,2.0,0-10%,0-35,0,60,0,1,2013,J
2556,BBB,0,East Anglian Region,2.0,50-60%,35-55,0,60,0,1,2013,J
2557,BBB,0,North Region,2.0,0-10%,0-35,0,60,0,1,2013,J
2558,BBB,0,West Midlands Region,2.0,20-30%,0-35,0,60,0,1,2013,J
2559,BBB,0,South West Region,2.0,10-20%,0-35,0,120,0,0,2013,J
2560,BBB,0,North Western Region,1.0,0-10%,0-35,0,120,0,0,2013,J
2561,BBB,1,Scotland,2.0,30-40%,0-35,0,60,0,0,2013,J
2562,BBB,0,London Region,2.0,30-40%,0-35,0,60,1,1,2013,J
2563,BBB,0,North Western Region,2.0,10-20%,0-35,0,180,0,1,2013,J
2564,BBB,0,Wales,2.0,30-40%,0-35,0,60,0,1,2013,J
2565,BBB,0,Yorkshire Region,2.0,10-20%,0-35,0,60,0,1,2013,J
2566,BBB,0,South Region,1.0,10-20%,0-35,0,60,0,1,2013,J
2567,BBB,0,Wales,2.0,40-50%,0-35,0,60,0,0,2013,J
2568,BBB,0,North Western Region,2.0,60-70%,0-35,0,120,0,1,2013,J
2569,BBB,0,London Region,3.0,90-100%,35-55,0,60,0,1,2013,J
2570,BBB,0,North Region,1.0,20-30%,0-35,0,60,0,1,2013,J
2571,BBB,0,Wales,2.0,90-100%,0-35,0,120,0,1,2013,J
2572,BBB,0,South Region,2.0,90-100%,0-35,0,120,0,0,2013,J
2573,BBB,0,North Western Region,2.0,60-70%,35-55,0,60,0,0,2013,J
2574,BBB,0,East Anglian Region,2.0,20-30%,0-35,0,60,0,1,2013,J
2575,BBB,0,North Region,1.0,0-10%,0-35,0,60,0,1,2013,J
2576,BBB,0,Wales,1.0,30-40%,0-35,0,60,1,1,2013,J
2577,BBB,0,South Region,1.0,90-100%,0-35,0,120,0,0,2013,J
2578,BBB,1,South West Region,2.0,20-30%,35-55,0,60,0,0,2013,J
2579,BBB,0,Wales,1.0,50-60%,0-35,0,60,0,0,2013,J
2580,BBB,0,Wales,1.0,30-40%,0-35,0,60,1,0,2013,J
2581,BBB,0,Scotland,1.0,0-10%,0-35,0,60,0,0,2013,J
2582,BBB,0,North Western Region,2.0,50-60%,0-35,0,60,0,1,2013,J
2583,BBB,0,Wales,3.0,20-30%,35-55,0,60,0,1,2013,J
2584,BBB,0,South Region,1.0,40-50%,0-35,0,60,0,1,2013,J
2585,BBB,0,London Region,1.0,10-20%,0-35,0,90,0,0,2013,J
2586,BBB,0,South East Region,2.0,70-80%,0-35,0,60,0,1,2013,J
2587,BBB,0,East Anglian Region,2.0,50-60%,0-35,0,60,0,1,2013,J
2588,BBB,0,West Midlands Region,2.0,80-90%,0-35,0,60,0,1,2013,J
2589,BBB,0,East Anglian Region,2.0,40-50%,0-35,0,120,0,1,2013,J
2590,BBB,0,Wales,3.0,50-60%,0-35,0,60,0,1,2013,J
2591,BBB,0,West Midlands Region,2.0,50-60%,0-35,0,60,0,1,2013,J
2592,BBB,0,East Midlands Region,1.0,0-10%,0-35,0,60,1,1,2013,J
2593,BBB,0,East Anglian Region,3.0,20-30%,35-55,0,60,0,0,2013,J
2594,BBB,0,West Midlands Region,1.0,0-10%,0-35,0,60,0,1,2013,J
2595,BBB,0,South Region,1.0,20-30%,0-35,0,120,0,0,2013,J
2596,BBB,0,Wales,1.0,0-10%,35-55,0,120,0,0,2013,J
2597,BBB,0,Ireland,2.0,40-50%,0-35,0,120,0,1,2013,J
2598,BBB,0,South Region,2.0,10-20%,0-35,0,120,0,1,2013,J
