inputId,decile1b,decile3,lsat,ugpa,zfygpa,zgpa,fulltime,fam_inc,male,racetxt,tier,pass_bar
2951,9.0,10.0,33.0,2.6,1.28,1.99,1.0,3.0,1.0,1.0,4.0,1.0
2952,7.0,7.0,45.0,3.7,0.42,0.3,1.0,4.0,1.0,1.0,6.0,1.0
2953,7.0,8.0,30.0,3.3,0.48,0.55,1.0,4.0,1.0,1.0,2.0,1.0
2954,6.0,7.0,37.0,3.2,0.35,0.29,1.0,4.0,0.0,1.0,1.0,1.0
2955,2.0,2.0,36.0,2.8,-0.97,-1.01,1.0,4.0,1.0,0.0,4.0,0.0
2956,7.0,7.0,34.0,4.0,0.48,0.49,1.0,3.0,0.0,1.0,4.0,1.0
2957,10.0,10.0,40.0,3.5,1.96,1.92,1.0,2.0,1.0,1.0,3.0,1.0
2958,5.0,5.0,45.0,3.9,0.05,-0.05,1.0,4.0,0.0,1.0,6.0,1.0
2959,7.0,9.0,34.0,2.8,0.36,0.93,1.0,2.0,0.0,1.0,3.0,1.0
2960,2.0,2.0,40.0,3.5,-0.99,-0.91,1.0,2.0,1.0,1.0,5.0,1.0
2961,6.0,8.0,20.0,2.6,0.35,0.85,1.0,3.0,0.0,0.0,1.0,0.0
2962,8.0,10.0,45.0,3.1,0.84,1.41,1.0,5.0,1.0,1.0,5.0,1.0
2963,4.0,4.0,41.0,3.2,-0.24,-0.25,1.0,4.0,1.0,1.0,5.0,1.0
2964,9.0,6.0,29.0,3.5,0.89,0.07,2.0,3.0,1.0,1.0,3.0,1.0
2965,3.0,4.0,34.0,2.9,-0.55,-0.5,1.0,4.0,1.0,1.0,5.0,1.0
2966,5.0,1.0,20.0,2.7,-0.04,-1.51,1.0,3.0,0.0,0.0,1.0,0.0
2967,8.0,9.0,39.0,3.2,0.71,1.08,1.0,3.0,1.0,1.0,5.0,1.0
2968,8.0,8.0,37.0,3.4,0.84,0.68,1.0,4.0,0.0,1.0,3.0,1.0
2969,1.0,3.0,31.0,3.3,-1.17,-0.67,1.0,4.0,0.0,1.0,3.0,0.0
2970,10.0,10.0,37.0,3.2,1.93,2.14,1.0,3.0,1.0,1.0,3.0,1.0
2971,8.0,10.0,37.0,3.2,0.68,1.47,1.0,4.0,0.0,1.0,3.0,1.0
2972,6.0,3.0,36.0,2.1,0.22,-0.6,1.0,3.0,1.0,1.0,4.0,1.0
2973,7.0,6.0,32.5,3.7,0.5,0.08,1.0,3.0,1.0,1.0,4.0,1.0
2974,1.0,1.0,34.0,2.0,-1.22,-1.49,1.0,2.0,1.0,0.0,4.0,1.0
2975,2.0,5.0,39.0,3.3,-0.88,-0.15,1.0,4.0,1.0,1.0,4.0,1.0
2976,7.0,6.0,35.0,3.6,0.29,0.11,1.0,4.0,0.0,1.0,2.0,1.0
2977,10.0,10.0,48.0,3.7,2.18,2.01,1.0,4.0,1.0,1.0,6.0,1.0
2978,8.0,9.0,30.5,3.7,0.8,0.93,1.0,3.0,1.0,1.0,4.0,1.0
2979,8.0,8.0,43.0,3.0,0.64,0.65,1.0,4.0,1.0,1.0,4.0,1.0
2980,7.0,9.0,40.0,3.4,0.55,1.01,1.0,4.0,1.0,1.0,4.0,1.0
2981,9.0,8.0,31.5,3.0,0.9,0.76,1.0,4.0,0.0,1.0,3.0,1.0
2982,8.0,8.0,43.0,3.0,0.82,0.58,1.0,2.0,1.0,1.0,3.0,1.0
2983,10.0,9.0,32.0,3.2,1.26,1.17,2.0,4.0,1.0,1.0,2.0,1.0
2984,8.0,9.0,34.0,3.8,0.81,1.05,1.0,2.0,1.0,1.0,3.0,1.0
2985,2.0,3.0,34.0,3.0,-1.12,-0.67,1.0,3.0,0.0,1.0,4.0,1.0
2986,9.0,10.0,33.5,3.7,1.14,1.59,1.0,3.0,0.0,1.0,5.0,1.0
2987,5.0,8.0,37.0,3.9,-0.1,0.81,1.0,3.0,1.0,1.0,5.0,1.0
2988,3.0,1.0,41.0,3.3,-0.75,-1.54,1.0,5.0,0.0,1.0,5.0,1.0
2989,8.0,7.0,35.0,2.9,0.71,0.41,1.0,3.0,1.0,1.0,3.0,1.0
2990,1.0,1.0,36.0,3.3,-1.93,-1.89,2.0,1.0,0.0,1.0,5.0,1.0
2991,8.0,6.0,30.0,3.9,0.75,0.24,2.0,4.0,1.0,1.0,5.0,1.0
2992,5.0,7.0,37.0,3.0,-0.04,0.39,1.0,4.0,1.0,1.0,1.0,1.0
2993,6.0,7.0,40.0,2.5,0.28,0.46,1.0,4.0,1.0,1.0,2.0,1.0
2994,7.0,8.0,39.0,3.3,0.55,0.61,1.0,4.0,1.0,1.0,3.0,1.0
2995,7.0,7.0,44.0,3.6,0.4,0.54,1.0,4.0,0.0,1.0,5.0,1.0
2996,10.0,10.0,38.0,3.8,1.65,1.55,1.0,4.0,1.0,1.0,5.0,1.0
2997,10.0,10.0,45.0,3.4,1.41,1.63,1.0,3.0,1.0,1.0,5.0,1.0
2998,4.0,1.0,33.0,3.1,-0.32,-1.9,1.0,2.0,0.0,1.0,3.0,0.0
2999,6.0,8.0,44.0,3.1,0.27,0.66,2.0,3.0,1.0,1.0,3.0,1.0
3000,2.0,2.0,38.0,3.1,-0.94,-1.11,1.0,4.0,1.0,1.0,3.0,1.0
3001,6.0,3.0,29.0,2.4,0.14,-0.7,2.0,4.0,1.0,0.0,4.0,1.0
3002,6.0,9.0,47.0,3.3,0.17,1.06,1.0,4.0,0.0,1.0,4.0,1.0
3003,7.0,9.0,44.0,3.9,0.38,0.85,1.0,4.0,1.0,1.0,6.0,1.0
3004,6.0,8.0,28.0,2.7,0.16,0.63,2.0,4.0,1.0,1.0,3.0,1.0
3005,7.0,6.0,35.0,3.2,0.35,0.17,1.0,4.0,1.0,1.0,5.0,1.0
3006,4.0,6.0,44.0,3.8,-0.21,0.25,1.0,5.0,1.0,1.0,6.0,1.0
3007,6.0,6.0,32.0,2.8,0.19,0.1,1.0,3.0,0.0,0.0,6.0,1.0
3008,4.0,5.0,37.5,3.0,-0.39,-0.13,2.0,4.0,0.0,1.0,5.0,1.0
3009,6.0,8.0,42.0,2.9,0.26,0.85,1.0,4.0,1.0,1.0,4.0,1.0
3010,6.0,7.0,38.0,3.0,0.27,0.42,1.0,5.0,0.0,1.0,4.0,1.0
3011,5.0,5.0,37.0,3.5,-0.05,-0.21,1.0,4.0,0.0,1.0,3.0,1.0
3012,6.0,7.0,39.0,3.5,0.29,0.37,1.0,4.0,0.0,1.0,4.0,1.0
3013,6.0,8.0,40.0,3.5,0.27,0.58,1.0,2.0,0.0,1.0,3.0,1.0
3014,2.0,2.0,38.0,2.9,-0.91,-0.95,1.0,3.0,0.0,1.0,1.0,0.0
3015,8.0,6.0,35.0,3.5,0.69,0.2,1.0,2.0,1.0,0.0,5.0,1.0
3016,4.0,4.0,43.0,3.5,-0.35,-0.31,1.0,1.0,0.0,1.0,4.0,1.0
3017,8.0,9.0,35.0,3.6,0.67,1.14,1.0,2.0,0.0,1.0,2.0,1.0
3018,3.0,1.0,47.0,3.6,-0.56,-1.3,1.0,4.0,1.0,1.0,5.0,1.0
3019,2.0,5.0,40.0,3.6,-0.79,-0.18,1.0,4.0,0.0,1.0,5.0,1.0
3020,9.0,8.0,31.0,3.1,1.18,0.6,1.0,3.0,1.0,1.0,3.0,1.0
3021,4.0,2.0,34.0,3.1,-0.24,-1.26,1.0,3.0,0.0,0.0,5.0,1.0
3022,5.0,5.0,38.0,3.2,-0.01,-0.18,1.0,3.0,0.0,1.0,4.0,1.0
3023,4.0,5.0,40.0,3.1,-0.17,-0.08,1.0,4.0,1.0,1.0,3.0,1.0
3024,5.0,7.0,34.0,3.2,0.02,0.48,1.0,4.0,1.0,1.0,4.0,1.0
3025,8.0,8.0,43.0,3.2,0.73,0.83,1.0,4.0,0.0,1.0,5.0,1.0
3026,6.0,7.0,33.0,3.5,0.3,0.34,1.0,3.0,0.0,1.0,3.0,1.0
3027,5.0,7.0,36.0,2.8,0.0,0.29,1.0,5.0,1.0,1.0,5.0,1.0
3028,9.0,8.0,48.0,3.3,1.15,0.65,1.0,4.0,1.0,1.0,5.0,1.0
3029,5.0,7.0,45.0,3.5,-0.02,0.53,1.0,3.0,1.0,1.0,5.0,1.0
3030,4.0,2.0,41.0,2.6,-0.41,-1.03,1.0,4.0,1.0,1.0,3.0,1.0
3031,4.0,4.0,42.0,3.2,-0.39,-0.28,1.0,3.0,0.0,1.0,4.0,1.0
3032,9.0,7.0,42.0,3.9,0.93,0.47,1.0,4.0,0.0,1.0,3.0,1.0
3033,10.0,10.0,34.0,2.4,1.41,1.73,1.0,3.0,1.0,1.0,2.0,1.0
3034,6.0,6.0,33.0,3.5,0.32,0.01,1.0,4.0,1.0,1.0,4.0,1.0
3035,6.0,6.0,33.0,3.0,0.06,0.1,1.0,3.0,1.0,1.0,2.0,1.0
3036,8.0,9.0,31.0,2.9,0.67,0.98,1.0,4.0,0.0,1.0,2.0,1.0
3037,9.0,10.0,35.0,2.7,1.13,1.47,1.0,3.0,1.0,1.0,2.0,1.0
3038,9.0,10.0,47.0,3.7,1.39,1.26,1.0,5.0,0.0,1.0,6.0,1.0
3039,6.0,7.0,40.0,3.3,0.19,0.55,1.0,3.0,0.0,1.0,4.0,1.0
3040,3.0,3.0,32.0,2.8,-0.59,-0.81,1.0,4.0,1.0,1.0,2.0,1.0
3041,4.0,4.0,39.0,2.8,-0.31,-0.39,1.0,3.0,1.0,1.0,3.0,1.0
3042,5.0,7.0,39.0,3.4,-0.11,0.41,1.0,4.0,1.0,1.0,2.0,1.0
3043,8.0,8.0,30.0,2.6,0.89,0.59,1.0,2.0,0.0,0.0,1.0,0.0
3044,10.0,10.0,44.0,3.8,1.86,2.14,1.0,3.0,0.0,1.0,3.0,1.0
3045,5.0,4.0,32.0,3.1,-0.11,-0.47,1.0,4.0,1.0,1.0,2.0,0.0
3046,1.0,2.0,40.0,3.3,-1.94,-1.06,1.0,3.0,0.0,1.0,6.0,1.0
3047,3.0,3.0,45.0,3.5,-0.73,-0.83,1.0,4.0,1.0,1.0,6.0,1.0
3048,9.0,8.0,39.0,3.0,0.93,0.74,1.0,5.0,0.0,1.0,4.0,1.0
3049,6.0,6.0,35.0,3.7,0.12,0.19,1.0,3.0,1.0,1.0,4.0,1.0
3050,6.0,3.0,25.0,3.0,0.35,-0.79,1.0,4.0,1.0,0.0,1.0,1.0
3051,4.0,4.0,37.0,2.9,-0.4,-0.45,1.0,4.0,1.0,1.0,5.0,1.0
3052,5.0,7.0,33.0,3.1,-0.17,0.5,1.0,3.0,0.0,1.0,3.0,1.0
3053,2.0,2.0,44.0,2.7,-0.89,-0.97,1.0,4.0,0.0,1.0,4.0,1.0
3054,6.0,8.0,40.0,3.8,0.3,0.61,1.0,3.0,0.0,1.0,4.0,1.0
3055,4.0,3.0,30.5,2.3,-0.39,-0.85,1.0,3.0,1.0,1.0,3.0,1.0
3056,8.0,6.0,37.0,3.5,0.78,0.17,1.0,4.0,0.0,1.0,3.0,1.0
3057,10.0,10.0,40.0,2.7,1.49,1.56,2.0,3.0,1.0,1.0,3.0,1.0
3058,9.0,7.0,41.0,3.4,1.02,0.45,1.0,3.0,0.0,1.0,4.0,1.0
3059,3.0,1.0,39.0,3.0,-0.56,-1.38,1.0,3.0,1.0,1.0,4.0,0.0
3060,6.0,8.0,38.0,3.1,0.23,0.73,1.0,4.0,0.0,1.0,4.0,1.0
3061,9.0,9.0,21.0,3.4,1.16,1.17,1.0,3.0,1.0,1.0,1.0,1.0
3062,10.0,10.0,39.5,3.2,2.24,1.46,1.0,4.0,1.0,1.0,5.0,1.0
3063,9.0,9.0,37.0,3.4,0.91,0.91,1.0,4.0,0.0,1.0,2.0,1.0
3064,5.0,5.0,40.0,3.3,-0.01,-0.01,1.0,3.0,1.0,1.0,4.0,1.0
3065,4.0,4.0,41.0,3.7,-0.29,-0.46,1.0,5.0,1.0,1.0,5.0,1.0
3066,5.0,5.0,35.0,3.5,-0.05,-0.18,1.0,4.0,0.0,1.0,4.0,1.0
3067,10.0,9.0,32.5,3.1,2.26,0.94,2.0,3.0,1.0,1.0,5.0,1.0
3068,2.0,1.0,38.0,2.7,-0.89,-1.31,1.0,3.0,0.0,1.0,3.0,1.0
3069,7.0,7.0,39.0,3.2,0.37,0.31,2.0,3.0,0.0,1.0,5.0,1.0
3070,7.0,8.0,45.0,4.0,0.42,0.59,1.0,4.0,0.0,1.0,5.0,1.0
3071,8.0,8.0,32.0,2.7,0.69,0.81,1.0,4.0,1.0,1.0,5.0,1.0
3072,5.0,5.0,42.0,3.0,0.09,-0.21,1.0,4.0,1.0,1.0,4.0,1.0
3073,2.0,1.0,25.5,3.1,-0.92,-1.82,1.0,2.0,1.0,1.0,4.0,1.0
3074,3.0,2.0,33.0,2.6,-0.66,-1.2,1.0,5.0,1.0,1.0,2.0,1.0
3075,7.0,5.0,38.0,3.3,0.5,-0.12,1.0,3.0,1.0,1.0,4.0,1.0
3076,9.0,8.0,36.0,4.0,1.11,0.83,1.0,2.0,1.0,1.0,3.0,1.0
3077,5.0,7.0,40.0,3.1,-0.03,0.53,1.0,4.0,1.0,1.0,3.0,1.0
3078,4.0,7.0,41.0,3.2,-0.17,0.38,1.0,5.0,1.0,1.0,4.0,1.0
3079,8.0,9.0,36.0,3.6,0.84,0.88,1.0,4.0,0.0,1.0,3.0,1.0
3080,6.0,6.0,36.0,3.8,0.19,0.14,1.0,4.0,0.0,1.0,5.0,1.0
3081,8.0,5.0,37.0,2.8,0.63,-0.21,1.0,5.0,1.0,1.0,3.0,1.0
3082,1.0,2.0,36.0,2.4,-1.12,-1.09,1.0,4.0,0.0,1.0,2.0,0.0
3083,4.0,3.0,37.0,3.4,-0.22,-0.72,1.0,3.0,1.0,1.0,4.0,1.0
3084,10.0,10.0,46.0,3.1,1.42,1.42,1.0,3.0,1.0,1.0,4.0,1.0
3085,10.0,10.0,35.0,3.8,1.55,2.0,1.0,4.0,1.0,1.0,6.0,1.0
3086,10.0,10.0,41.0,3.3,1.52,1.44,1.0,3.0,1.0,1.0,3.0,1.0
3087,10.0,10.0,36.0,3.8,1.41,1.61,1.0,2.0,0.0,1.0,4.0,1.0
3088,1.0,1.0,31.0,2.9,-1.69,-1.53,1.0,4.0,1.0,0.0,1.0,0.0
3089,9.0,9.0,36.0,3.2,1.26,1.11,2.0,3.0,1.0,1.0,3.0,1.0
3090,7.0,8.0,36.0,2.9,0.35,0.8,2.0,3.0,1.0,1.0,4.0,1.0
3091,6.0,6.0,40.0,3.7,0.23,0.08,2.0,3.0,1.0,1.0,1.0,1.0
3092,10.0,10.0,40.0,3.8,1.45,1.6,1.0,3.0,1.0,1.0,4.0,1.0
3093,2.0,1.0,38.0,3.1,-0.84,-1.36,2.0,3.0,1.0,1.0,3.0,1.0
3094,10.0,10.0,29.5,3.6,1.75,1.95,1.0,3.0,0.0,1.0,3.0,1.0
3095,2.0,2.0,37.0,3.1,-0.85,-1.11,1.0,3.0,1.0,1.0,3.0,1.0
3096,7.0,6.0,29.0,2.0,0.44,0.17,1.0,3.0,1.0,1.0,1.0,1.0
3097,3.0,2.0,35.0,3.4,-0.74,-0.9,1.0,4.0,0.0,1.0,5.0,0.0
3098,2.0,2.0,29.0,3.5,-1.0,-1.16,1.0,4.0,1.0,1.0,2.0,1.0
3099,4.0,4.0,46.0,4.0,-0.39,-0.29,1.0,3.0,1.0,1.0,5.0,1.0
3100,9.0,5.0,31.0,3.0,1.05,-0.13,1.0,3.0,1.0,1.0,4.0,1.0
3101,2.0,2.0,32.5,3.1,-0.78,-0.93,1.0,3.0,0.0,1.0,2.0,1.0
3102,6.0,6.0,42.0,3.8,0.16,0.23,1.0,4.0,0.0,1.0,5.0,1.0
3103,7.0,3.0,31.0,2.7,0.33,-0.82,2.0,2.0,1.0,1.0,2.0,1.0
3104,10.0,10.0,42.0,3.9,1.31,1.51,1.0,4.0,0.0,1.0,4.0,1.0
3105,6.0,4.0,33.0,3.9,0.28,-0.34,1.0,3.0,0.0,1.0,4.0,1.0
3106,1.0,4.0,42.0,3.1,-1.39,-0.38,1.0,1.0,1.0,1.0,3.0,1.0
3107,9.0,6.0,42.0,3.2,0.95,-0.01,1.0,2.0,1.0,1.0,3.0,1.0
3108,5.0,7.0,36.0,2.9,-0.05,0.35,1.0,3.0,1.0,1.0,3.0,1.0
3109,4.0,3.0,41.0,3.6,-0.32,-0.64,1.0,5.0,0.0,1.0,4.0,1.0
3110,7.0,6.0,32.0,3.0,0.46,0.09,1.0,2.0,0.0,0.0,1.0,1.0
3111,5.0,4.0,36.0,3.7,-0.02,-0.29,1.0,4.0,1.0,1.0,4.0,1.0
3112,3.0,4.0,42.0,3.7,-0.5,-0.33,1.0,4.0,0.0,1.0,6.0,1.0
3113,1.0,2.0,42.0,3.9,-1.52,-0.9,1.0,5.0,0.0,1.0,5.0,1.0
3114,1.0,3.0,37.0,3.3,-1.45,-0.8,1.0,3.0,0.0,1.0,3.0,1.0
3115,5.0,4.0,40.0,3.2,-0.07,-0.45,1.0,4.0,0.0,1.0,5.0,0.0
3116,3.0,2.0,25.0,3.1,-0.68,-1.14,2.0,2.0,1.0,0.0,2.0,0.0
3117,6.0,2.0,42.0,3.1,0.27,-0.91,1.0,3.0,0.0,1.0,3.0,1.0
3118,8.0,9.0,32.5,3.9,0.62,1.14,1.0,3.0,0.0,1.0,3.0,1.0
3119,3.0,3.0,30.0,2.8,-0.58,-0.73,2.0,4.0,1.0,1.0,2.0,0.0
3120,8.0,8.0,32.5,2.7,0.78,0.55,2.0,3.0,0.0,1.0,3.0,1.0
3121,7.0,5.0,40.0,3.4,0.39,-0.07,1.0,4.0,1.0,1.0,3.0,1.0
3122,6.0,6.0,42.0,3.6,0.27,0.06,1.0,4.0,0.0,1.0,5.0,1.0
3123,8.0,10.0,39.5,3.4,0.87,1.41,2.0,4.0,1.0,1.0,4.0,1.0
3124,2.0,1.0,28.5,3.3,-1.14,-1.47,1.0,3.0,0.0,0.0,5.0,0.0
3125,9.0,7.0,36.0,3.0,1.06,0.54,1.0,3.0,0.0,1.0,4.0,1.0
3126,2.0,2.0,40.0,3.7,-0.81,-1.02,1.0,3.0,1.0,1.0,4.0,1.0
3127,3.0,5.0,33.0,3.0,-0.73,-0.12,1.0,4.0,0.0,1.0,5.0,0.0
3128,1.0,2.0,38.0,3.4,-1.83,-1.31,1.0,3.0,0.0,1.0,3.0,1.0
3129,10.0,10.0,35.5,2.6,1.88,1.8,1.0,4.0,1.0,1.0,2.0,1.0
3130,4.0,7.0,40.0,3.5,-0.42,0.44,1.0,5.0,1.0,1.0,5.0,1.0
3131,10.0,10.0,39.0,3.7,1.37,1.34,1.0,4.0,1.0,1.0,5.0,1.0
3132,9.0,10.0,41.0,3.7,1.22,1.45,1.0,4.0,1.0,1.0,4.0,1.0
3133,6.0,5.0,34.5,3.0,0.21,0.0,1.0,3.0,1.0,1.0,4.0,1.0
3134,5.0,7.0,36.0,3.9,0.08,0.46,1.0,4.0,0.0,1.0,4.0,1.0
3135,9.0,10.0,40.0,3.5,1.02,1.29,1.0,4.0,1.0,1.0,4.0,1.0
3136,3.0,2.0,35.0,3.4,-0.55,-1.09,1.0,3.0,0.0,1.0,4.0,1.0
3137,4.0,4.0,39.0,3.4,-0.17,-0.48,1.0,4.0,1.0,1.0,4.0,1.0
3138,10.0,8.0,34.5,2.5,1.3,0.68,1.0,5.0,0.0,1.0,5.0,1.0
3139,5.0,5.0,36.0,3.0,-0.16,-0.19,2.0,4.0,1.0,1.0,3.0,1.0
3140,5.0,8.0,28.0,3.4,-0.05,0.57,1.0,4.0,1.0,1.0,3.0,1.0
3141,4.0,5.0,31.0,3.3,-0.11,-0.09,1.0,3.0,0.0,1.0,1.0,1.0
3142,8.0,8.0,37.0,3.1,0.65,0.59,2.0,4.0,1.0,1.0,3.0,1.0
3143,5.0,6.0,27.0,3.3,-0.03,0.1,1.0,2.0,1.0,1.0,3.0,1.0
3144,8.0,8.0,42.0,3.4,0.8,0.57,1.0,5.0,1.0,1.0,4.0,1.0
3145,5.0,3.0,34.0,3.1,-0.03,-0.63,1.0,3.0,1.0,1.0,5.0,1.0
3146,10.0,10.0,36.0,3.7,1.9,1.96,1.0,4.0,0.0,1.0,4.0,1.0
3147,10.0,10.0,39.0,3.1,1.84,2.12,1.0,5.0,1.0,1.0,4.0,1.0
3148,5.0,5.0,36.0,3.3,0.06,-0.15,1.0,2.0,1.0,1.0,4.0,1.0
3149,10.0,10.0,39.0,3.9,1.42,1.34,1.0,2.0,1.0,1.0,3.0,1.0
3150,9.0,8.0,30.0,3.2,1.27,0.67,1.0,3.0,0.0,1.0,3.0,1.0
3151,5.0,6.0,38.0,2.9,-0.1,0.11,2.0,3.0,1.0,1.0,3.0,1.0
3152,10.0,7.0,35.0,3.1,1.74,0.43,2.0,4.0,0.0,1.0,4.0,1.0
3153,1.0,1.0,33.0,3.5,-1.47,-1.74,1.0,2.0,0.0,0.0,5.0,1.0
3154,10.0,10.0,41.0,3.8,1.37,1.66,1.0,4.0,0.0,1.0,5.0,1.0
3155,6.0,7.0,41.0,3.2,0.13,0.46,1.0,4.0,0.0,1.0,6.0,1.0
3156,9.0,10.0,43.0,2.9,1.13,1.41,1.0,4.0,1.0,1.0,3.0,1.0
3157,10.0,10.0,43.0,3.7,2.11,2.0,1.0,4.0,1.0,1.0,3.0,1.0
3158,8.0,7.0,32.0,3.0,0.68,0.46,2.0,3.0,0.0,1.0,4.0,1.0
3159,1.0,1.0,26.5,2.8,-2.14,-1.4,1.0,2.0,0.0,0.0,4.0,0.0
3160,2.0,1.0,45.0,3.5,-1.02,-1.72,1.0,5.0,0.0,1.0,6.0,1.0
3161,7.0,8.0,39.0,3.6,0.57,0.71,1.0,4.0,1.0,1.0,4.0,1.0
3162,3.0,5.0,39.0,3.7,-0.53,-0.16,1.0,4.0,0.0,1.0,5.0,1.0
3163,9.0,6.0,42.0,3.5,1.0,0.03,1.0,4.0,0.0,1.0,5.0,1.0
3164,8.0,4.0,36.0,3.3,0.71,-0.43,1.0,3.0,1.0,1.0,3.0,1.0
3165,7.0,6.0,35.0,2.6,0.37,0.14,1.0,4.0,1.0,1.0,3.0,1.0
3166,7.0,8.0,32.0,3.5,0.59,0.58,1.0,2.0,1.0,0.0,1.0,1.0
3167,7.0,6.0,37.0,3.4,0.4,0.02,1.0,3.0,0.0,1.0,4.0,1.0
3168,9.0,6.0,37.0,3.2,0.92,0.08,1.0,3.0,1.0,1.0,4.0,1.0
3169,7.0,5.0,40.0,2.7,0.47,-0.06,2.0,4.0,0.0,1.0,5.0,1.0
3170,2.0,1.0,36.0,2.8,-1.14,-1.55,1.0,4.0,0.0,1.0,4.0,1.0
3171,8.0,8.0,37.0,3.1,0.63,0.69,1.0,4.0,1.0,1.0,2.0,1.0
3172,10.0,8.0,42.0,3.7,1.4,0.7,1.0,4.0,1.0,1.0,5.0,1.0
3173,5.0,4.0,37.5,3.4,-0.08,-0.52,1.0,3.0,1.0,1.0,4.0,1.0
3174,8.0,7.0,41.0,2.9,0.75,0.46,1.0,5.0,1.0,1.0,3.0,1.0
3175,6.0,3.0,42.0,3.4,0.18,-0.62,1.0,3.0,0.0,1.0,4.0,1.0
3176,9.0,9.0,35.0,3.4,0.98,1.21,1.0,3.0,0.0,1.0,4.0,1.0
3177,10.0,10.0,41.0,2.7,1.44,1.69,1.0,3.0,0.0,1.0,3.0,1.0
3178,1.0,1.0,41.0,2.9,-1.64,-1.83,1.0,1.0,1.0,1.0,4.0,1.0
3179,7.0,9.0,40.0,3.1,0.51,1.13,1.0,2.0,0.0,1.0,5.0,1.0
3180,6.0,8.0,38.0,3.3,0.23,0.78,1.0,3.0,1.0,1.0,4.0,1.0
3181,8.0,9.0,36.0,3.4,0.84,0.93,1.0,2.0,0.0,1.0,3.0,1.0
3182,7.0,6.0,39.0,2.0,0.6,0.12,1.0,2.0,1.0,1.0,4.0,1.0
3183,5.0,6.0,39.0,3.1,-0.07,0.01,1.0,3.0,0.0,1.0,3.0,1.0
3184,1.0,2.0,35.0,3.5,-1.19,-1.05,1.0,4.0,1.0,1.0,3.0,1.0
3185,9.0,8.0,38.0,3.8,0.93,0.71,1.0,3.0,1.0,1.0,5.0,1.0
3186,1.0,3.0,44.0,3.4,-1.44,-0.64,1.0,4.0,0.0,1.0,6.0,1.0
3187,5.0,3.0,42.0,2.6,-0.08,-0.66,1.0,4.0,1.0,1.0,3.0,1.0
3188,9.0,7.0,34.0,3.3,1.19,0.44,2.0,3.0,1.0,1.0,3.0,1.0
3189,1.0,2.0,31.0,2.9,-1.12,-0.97,1.0,4.0,1.0,1.0,2.0,0.0
3190,4.0,6.0,35.0,3.1,-0.41,0.2,1.0,3.0,0.0,1.0,3.0,1.0
3191,6.0,6.0,33.0,3.0,0.09,0.16,1.0,2.0,0.0,0.0,4.0,1.0
3192,9.0,9.0,32.0,3.1,1.23,1.0,1.0,4.0,0.0,1.0,3.0,1.0
3193,2.0,1.0,27.0,2.4,-0.96,-1.69,1.0,5.0,1.0,1.0,3.0,1.0
3194,3.0,3.0,37.5,3.0,-0.46,-0.7,1.0,4.0,0.0,1.0,3.0,1.0
3195,1.0,1.0,42.0,3.5,-1.23,-1.75,1.0,2.0,1.0,1.0,4.0,1.0
3196,4.0,2.0,35.0,3.5,-0.3,-1.0,1.0,4.0,0.0,0.0,6.0,1.0
3197,2.0,1.0,30.0,2.6,-0.97,-1.45,1.0,3.0,1.0,0.0,4.0,0.0
3198,6.0,5.0,37.0,3.8,0.26,-0.08,1.0,3.0,0.0,1.0,4.0,1.0
3199,8.0,9.0,38.0,3.9,0.81,0.9,1.0,2.0,0.0,1.0,4.0,1.0
3200,10.0,10.0,36.0,3.5,1.8,1.8,1.0,3.0,1.0,1.0,5.0,1.0
3201,3.0,4.0,38.0,3.3,-0.5,-0.52,1.0,4.0,1.0,1.0,4.0,1.0
3202,1.0,1.0,35.0,2.9,-1.6,-1.62,1.0,3.0,0.0,1.0,5.0,0.0
3203,9.0,9.0,34.0,2.9,1.08,1.1,1.0,3.0,1.0,1.0,3.0,1.0
3204,1.0,1.0,29.0,3.6,-2.25,-2.31,1.0,2.0,0.0,0.0,4.0,1.0
3205,7.0,7.0,38.0,2.7,0.55,0.34,1.0,4.0,1.0,1.0,2.0,1.0
3206,3.0,3.0,32.0,2.4,-0.53,-0.7,1.0,1.0,1.0,0.0,4.0,0.0
3207,6.0,8.0,35.0,3.1,0.27,0.69,1.0,4.0,1.0,1.0,3.0,1.0
3208,9.0,9.0,43.0,3.3,1.07,1.14,1.0,3.0,0.0,1.0,5.0,1.0
3209,2.0,2.0,33.0,2.9,-1.12,-0.94,1.0,3.0,0.0,1.0,4.0,1.0
3210,2.0,4.0,44.0,3.3,-0.77,-0.45,1.0,4.0,0.0,1.0,4.0,1.0
3211,8.0,7.0,34.0,3.3,0.89,0.55,2.0,4.0,0.0,1.0,4.0,1.0
3212,10.0,10.0,37.0,3.8,1.85,1.97,1.0,2.0,1.0,1.0,3.0,1.0
3213,10.0,10.0,48.0,4.0,1.64,1.57,1.0,4.0,1.0,1.0,5.0,1.0
3214,4.0,3.0,38.0,3.6,-0.28,-0.63,1.0,4.0,0.0,1.0,3.0,1.0
3215,8.0,9.0,43.0,3.7,0.75,1.23,1.0,4.0,0.0,1.0,5.0,1.0
3216,5.0,5.0,42.0,2.7,-0.13,-0.12,1.0,4.0,1.0,1.0,3.0,1.0
3217,8.0,7.0,32.0,3.7,0.83,0.43,1.0,4.0,0.0,1.0,4.0,1.0
3218,8.0,7.0,39.0,3.7,0.62,0.53,1.0,3.0,0.0,1.0,4.0,1.0
3219,2.0,2.0,29.5,3.2,-0.73,-1.11,1.0,3.0,1.0,1.0,3.0,1.0
