inputId,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
7318,26,admin.,single,secondary,0,81,0,1,cellular,10,jul,604,1,-1,0,unknown,0
7319,47,technician,divorced,tertiary,0,-1148,1,1,unknown,27,may,62,2,-1,0,unknown,0
7320,30,admin.,married,primary,0,624,1,0,cellular,15,may,212,2,368,1,failure,0
7321,40,admin.,married,secondary,0,149,1,0,cellular,11,jul,159,1,-1,0,unknown,0
7322,36,management,single,tertiary,0,10773,1,0,cellular,18,may,89,1,-1,0,unknown,0
7323,55,management,married,tertiary,0,561,0,1,cellular,11,jul,318,2,-1,0,unknown,0
7324,23,services,single,secondary,0,966,1,0,unknown,4,jun,83,2,-1,0,unknown,0
7325,35,management,single,tertiary,0,361,1,0,cellular,11,aug,169,2,-1,0,unknown,0
7326,59,entrepreneur,married,primary,0,0,0,0,telephone,19,nov,207,2,153,1,failure,0
7327,39,admin.,married,secondary,0,-288,0,0,unknown,23,may,151,9,-1,0,unknown,0
7328,37,self-employed,married,tertiary,0,444,1,0,unknown,7,may,401,2,-1,0,unknown,0
7329,49,blue-collar,married,primary,0,-165,1,0,cellular,20,aug,129,4,-1,0,unknown,0
7330,69,management,married,tertiary,0,840,0,0,telephone,5,feb,128,3,-1,0,unknown,1
7331,35,blue-collar,divorced,primary,0,-587,1,0,unknown,26,may,111,1,-1,0,unknown,0
7332,36,admin.,married,secondary,0,212,1,1,cellular,23,jul,1201,6,-1,0,unknown,1
7333,31,management,single,tertiary,0,47,0,0,cellular,22,aug,361,4,-1,0,unknown,0
7334,29,services,single,secondary,0,2,0,0,unknown,8,may,190,1,-1,0,unknown,0
7335,32,technician,married,tertiary,0,43,0,0,cellular,22,aug,154,5,-1,0,unknown,0
7336,26,entrepreneur,single,secondary,0,101,1,0,cellular,5,feb,810,1,268,1,failure,1
7337,48,technician,married,secondary,0,127,0,1,cellular,7,aug,524,5,-1,0,unknown,0
7338,56,blue-collar,married,primary,0,862,1,1,unknown,7,may,198,2,-1,0,unknown,0
7339,39,management,married,tertiary,0,756,1,0,unknown,2,jun,268,1,-1,0,unknown,0
7340,31,technician,married,secondary,0,119,1,0,cellular,4,feb,380,1,-1,0,unknown,0
7341,47,technician,married,tertiary,0,-744,1,1,cellular,20,nov,1256,1,-1,0,unknown,0
7342,38,admin.,divorced,secondary,0,478,0,0,cellular,29,jan,73,1,-1,0,unknown,0
7343,47,services,married,secondary,0,382,1,0,unknown,23,may,57,4,-1,0,unknown,0
7344,41,blue-collar,married,primary,0,1356,1,0,cellular,13,may,50,2,-1,0,unknown,0
7345,50,unemployed,divorced,tertiary,0,64,0,0,cellular,31,jul,81,6,-1,0,unknown,0
7346,29,blue-collar,married,secondary,0,313,1,0,cellular,20,apr,172,2,343,3,other,0
7347,26,blue-collar,married,secondary,0,2005,1,0,unknown,27,may,224,3,-1,0,unknown,0
7348,39,management,single,tertiary,0,406,1,0,unknown,7,may,68,1,-1,0,unknown,0
7349,31,management,single,secondary,0,1310,1,0,cellular,18,may,12,2,-1,0,unknown,0
7350,25,technician,single,secondary,0,0,1,0,cellular,23,jul,487,5,-1,0,unknown,0
7351,45,services,single,secondary,0,1771,0,0,unknown,18,jun,50,2,-1,0,unknown,0
7352,31,services,single,secondary,0,124,1,0,unknown,3,jun,154,4,-1,0,unknown,0
7353,47,management,married,secondary,0,-521,1,0,cellular,3,apr,148,2,-1,0,unknown,0
7354,48,housemaid,married,primary,0,-31,1,0,cellular,16,jul,128,2,-1,0,unknown,0
7355,58,retired,married,secondary,0,19,0,1,cellular,15,jul,106,3,-1,0,unknown,0
7356,57,unemployed,married,secondary,0,890,0,0,cellular,5,feb,343,4,-1,0,unknown,0
7357,35,admin.,married,secondary,0,1035,1,1,unknown,9,jun,274,2,-1,0,unknown,0
7358,28,blue-collar,married,primary,0,15,1,0,unknown,13,may,87,2,-1,0,unknown,0
7359,29,technician,single,secondary,0,281,1,0,cellular,7,may,340,1,-1,0,unknown,0
7360,54,services,married,secondary,0,386,1,0,cellular,2,aug,155,2,-1,0,unknown,0
7361,52,services,married,tertiary,0,2801,1,1,unknown,17,jun,311,2,-1,0,unknown,0
7362,56,services,single,secondary,0,1222,1,1,cellular,17,apr,754,1,-1,0,unknown,0
7363,32,technician,single,tertiary,0,1212,1,0,unknown,23,may,463,2,-1,0,unknown,0
7364,31,management,single,tertiary,0,59,1,1,cellular,6,may,1347,2,363,1,failure,1
7365,57,housemaid,married,primary,0,1870,0,0,unknown,17,jun,129,1,-1,0,unknown,0
7366,26,unemployed,single,secondary,0,1,0,0,telephone,31,jul,14,20,-1,0,unknown,0
7367,27,management,married,tertiary,0,312,0,0,telephone,5,feb,251,1,-1,0,unknown,0
7368,45,self-employed,married,tertiary,0,125,0,0,cellular,29,jan,304,2,-1,0,unknown,0
7369,53,management,married,tertiary,0,232,1,0,telephone,29,jan,32,1,-1,0,unknown,0
7370,25,services,single,secondary,0,-107,1,0,cellular,14,may,156,1,-1,0,unknown,0
7371,41,self-employed,married,tertiary,0,6000,1,0,cellular,15,may,217,6,178,1,failure,0
7372,43,blue-collar,married,unknown,0,705,1,0,unknown,3,jun,80,4,-1,0,unknown,0
7373,32,management,married,tertiary,0,2431,1,0,cellular,14,may,646,5,-1,0,unknown,1
7374,32,self-employed,single,tertiary,0,368,0,0,cellular,21,nov,149,2,-1,0,unknown,0
7375,60,management,married,tertiary,0,3029,0,0,cellular,28,aug,26,9,-1,0,unknown,0
7376,33,management,married,tertiary,0,0,0,1,cellular,21,aug,148,3,-1,0,unknown,0
7377,73,retired,married,tertiary,0,443,0,0,cellular,5,feb,133,2,-1,0,unknown,0
7378,33,management,single,tertiary,0,0,0,0,cellular,28,aug,59,10,-1,0,unknown,0
7379,35,admin.,married,secondary,0,725,1,0,cellular,20,nov,219,7,133,1,failure,0
7380,37,technician,married,secondary,0,729,0,0,cellular,28,aug,156,8,-1,0,unknown,0
7381,24,admin.,single,secondary,0,1295,0,0,cellular,21,apr,476,1,-1,0,unknown,1
7382,48,blue-collar,married,primary,0,2321,0,0,cellular,27,aug,218,7,-1,0,unknown,0
7383,30,management,single,secondary,0,2785,0,1,cellular,17,nov,548,1,-1,0,unknown,0
7384,55,housemaid,divorced,tertiary,0,1241,0,0,cellular,21,nov,48,7,154,5,failure,0
7385,31,admin.,single,secondary,0,1129,1,0,cellular,18,may,145,3,-1,0,unknown,0
7386,60,retired,married,tertiary,0,2557,1,0,cellular,2,feb,415,1,-1,0,unknown,1
7387,34,technician,single,secondary,0,559,0,0,cellular,22,aug,259,2,-1,0,unknown,0
7388,24,student,single,secondary,0,1123,0,0,cellular,13,jul,475,1,412,1,other,1
7389,46,management,married,primary,0,3229,1,0,cellular,20,apr,1550,1,-1,0,unknown,1
7390,37,management,married,tertiary,0,887,0,0,cellular,13,aug,257,5,-1,0,unknown,0
7391,43,blue-collar,single,secondary,0,276,1,0,cellular,14,may,33,6,-1,0,unknown,0
7392,36,blue-collar,married,secondary,0,688,1,0,unknown,6,may,174,2,-1,0,unknown,0
7393,42,blue-collar,married,primary,0,3405,1,0,unknown,15,may,221,2,-1,0,unknown,0
7394,35,technician,married,secondary,0,14,1,0,telephone,18,nov,23,1,-1,0,unknown,0
7395,34,technician,divorced,secondary,0,705,1,1,cellular,2,apr,249,1,-1,0,unknown,0
7396,31,technician,single,secondary,0,7567,0,0,cellular,14,may,287,1,276,2,failure,0
7397,42,management,single,tertiary,0,11891,0,0,cellular,6,apr,158,1,-1,0,unknown,1
7398,35,housemaid,divorced,secondary,0,39,0,0,cellular,31,jul,149,2,-1,0,unknown,0
7399,39,blue-collar,single,primary,0,561,1,0,cellular,17,apr,88,1,-1,0,unknown,0
7400,31,technician,married,secondary,0,6699,0,0,cellular,4,aug,436,1,-1,0,unknown,0
7401,47,blue-collar,married,primary,0,-187,0,0,unknown,3,jul,652,1,-1,0,unknown,0
7402,51,management,divorced,tertiary,0,492,0,1,cellular,29,jul,54,7,-1,0,unknown,0
7403,80,retired,married,primary,0,594,0,0,telephone,10,may,128,2,-1,0,unknown,0
7404,54,admin.,married,primary,0,0,1,0,cellular,30,jan,520,3,-1,0,unknown,0
7405,37,management,married,tertiary,0,49,0,1,cellular,22,aug,132,1,-1,0,unknown,0
7406,22,technician,single,secondary,0,4659,1,0,unknown,23,jun,53,4,-1,0,unknown,0
7407,44,blue-collar,married,secondary,0,1127,0,0,cellular,16,jun,399,1,-1,0,unknown,0
7408,57,retired,divorced,primary,1,0,0,1,cellular,24,jul,125,2,-1,0,unknown,0
7409,28,services,single,secondary,0,231,1,1,cellular,13,aug,129,1,-1,0,unknown,0
7410,38,blue-collar,married,primary,0,0,1,0,cellular,8,may,583,2,-1,0,unknown,0
7411,54,technician,married,unknown,0,851,1,0,unknown,5,may,108,2,-1,0,unknown,0
7412,57,services,divorced,unknown,0,1877,1,0,cellular,14,apr,225,4,319,1,failure,0
7413,33,management,married,tertiary,0,321,1,0,unknown,23,may,101,5,-1,0,unknown,0
7414,45,technician,married,secondary,0,406,1,0,cellular,3,jun,240,1,307,10,other,0
7415,25,blue-collar,single,secondary,0,286,1,0,cellular,18,may,663,2,-1,0,unknown,0
7416,34,blue-collar,married,secondary,0,187,1,0,unknown,12,may,379,2,-1,0,unknown,0
7417,34,admin.,single,unknown,0,2434,1,0,unknown,6,may,218,4,-1,0,unknown,0
7418,33,admin.,married,secondary,0,61,1,1,unknown,8,may,116,2,-1,0,unknown,0
7419,52,management,single,tertiary,0,37,0,0,cellular,7,jul,1284,1,-1,0,unknown,0
7420,31,technician,single,tertiary,0,44,0,0,cellular,28,aug,16,13,-1,0,unknown,0
7421,53,technician,married,tertiary,0,395,0,0,cellular,29,oct,136,1,148,1,failure,1
7422,42,technician,married,secondary,0,419,0,0,cellular,6,feb,198,2,-1,0,unknown,0
7423,41,services,single,secondary,0,1629,1,0,unknown,20,may,85,1,-1,0,unknown,0
7424,36,blue-collar,married,secondary,0,7265,0,0,unknown,17,jun,243,1,-1,0,unknown,0
7425,27,management,single,tertiary,0,102,0,0,unknown,26,jul,9,1,-1,0,unknown,0
7426,36,services,married,secondary,0,1177,1,1,cellular,3,feb,50,5,-1,0,unknown,0
7427,51,blue-collar,married,tertiary,0,84,0,1,unknown,27,jun,269,1,-1,0,unknown,0
7428,31,management,married,tertiary,0,4148,1,0,cellular,21,nov,316,3,99,9,other,1
7429,33,management,single,tertiary,0,4176,0,0,cellular,26,mar,288,3,-1,0,unknown,1
7430,38,management,single,tertiary,0,4841,0,0,cellular,22,may,580,3,-1,0,unknown,0
7431,41,blue-collar,married,secondary,0,1020,1,0,unknown,29,may,276,1,-1,0,unknown,0
7432,79,retired,divorced,primary,0,2787,0,0,telephone,13,jul,617,1,377,1,success,1
7433,38,technician,married,secondary,0,0,0,0,cellular,25,aug,431,5,-1,0,unknown,0
7434,24,unemployed,married,secondary,0,6,0,0,unknown,17,jun,21,1,-1,0,unknown,0
7435,42,technician,married,tertiary,0,-805,0,0,cellular,8,aug,103,6,-1,0,unknown,0
7436,60,housemaid,married,primary,0,0,0,1,telephone,22,jul,124,1,-1,0,unknown,0
7437,35,blue-collar,married,primary,0,2730,1,0,unknown,21,may,65,1,-1,0,unknown,0
7438,31,technician,single,tertiary,0,4979,0,1,cellular,27,aug,33,2,-1,0,unknown,0
7439,37,blue-collar,married,secondary,0,453,1,1,unknown,23,may,98,1,-1,0,unknown,0
7440,60,services,married,tertiary,0,4256,1,0,cellular,16,nov,200,1,92,4,success,1
7441,32,technician,single,secondary,0,1179,0,0,telephone,29,aug,116,2,-1,0,unknown,0
7442,33,management,married,tertiary,0,1782,1,0,cellular,20,nov,437,4,-1,0,unknown,0
7443,26,services,single,secondary,0,186,1,0,unknown,21,may,72,3,-1,0,unknown,0
7444,25,self-employed,single,secondary,0,933,1,0,cellular,7,may,463,2,-1,0,unknown,0
7445,47,admin.,married,secondary,0,411,1,0,cellular,13,may,157,1,-1,0,unknown,0
7446,57,retired,single,secondary,0,976,1,0,cellular,9,jul,98,1,-1,0,unknown,0
7447,49,blue-collar,married,secondary,0,1111,1,1,cellular,14,apr,104,3,-1,0,unknown,0
7448,59,retired,married,secondary,1,49,0,1,unknown,1,jul,602,4,-1,0,unknown,0
7449,30,technician,married,tertiary,0,88,0,0,unknown,4,jun,219,1,-1,0,unknown,0
7450,53,technician,divorced,tertiary,0,647,1,0,unknown,16,may,512,6,-1,0,unknown,0
7451,43,technician,divorced,tertiary,0,1088,0,0,cellular,20,aug,341,3,-1,0,unknown,0
7452,33,blue-collar,married,secondary,0,0,1,0,unknown,29,jul,331,1,-1,0,unknown,0
7453,41,blue-collar,single,primary,0,1649,1,0,unknown,16,may,312,3,-1,0,unknown,0
7454,30,admin.,married,secondary,0,265,1,0,cellular,12,may,342,1,354,2,failure,0
7455,30,services,single,secondary,0,484,1,0,unknown,16,may,356,2,-1,0,unknown,0
7456,32,services,married,secondary,0,3181,1,0,cellular,21,nov,118,2,176,7,failure,0
7457,57,admin.,married,secondary,0,1275,0,1,cellular,15,jul,377,4,-1,0,unknown,0
7458,32,student,single,tertiary,0,214,0,0,cellular,4,may,117,1,-1,0,unknown,0
7459,50,blue-collar,married,primary,1,354,1,0,unknown,7,may,123,2,-1,0,unknown,0
7460,30,management,single,tertiary,0,1289,0,0,cellular,17,jul,489,2,-1,0,unknown,0
7461,38,entrepreneur,married,secondary,0,680,1,0,unknown,19,may,144,2,-1,0,unknown,0
7462,44,technician,divorced,secondary,0,12,0,0,cellular,11,aug,295,3,-1,0,unknown,0
7463,34,management,single,tertiary,0,421,0,0,cellular,11,aug,383,3,-1,0,unknown,0
7464,25,student,single,secondary,0,520,1,0,cellular,7,may,236,1,-1,0,unknown,0
7465,26,management,single,tertiary,0,222,0,0,cellular,26,apr,192,1,334,1,failure,1
7466,25,technician,single,secondary,0,959,0,0,cellular,9,jul,144,5,-1,0,unknown,0
7467,52,management,married,unknown,0,672,0,1,cellular,17,nov,171,1,-1,0,unknown,0
7468,42,self-employed,married,tertiary,0,83,1,0,cellular,20,aug,140,4,-1,0,unknown,0
7469,28,technician,single,tertiary,0,968,0,1,cellular,22,jul,470,2,-1,0,unknown,0
7470,41,services,married,secondary,0,1836,1,1,cellular,15,apr,139,1,-1,0,unknown,0
7471,33,technician,married,secondary,0,2044,1,0,cellular,4,may,532,3,-1,0,unknown,1
7472,37,blue-collar,married,secondary,0,426,1,0,unknown,20,may,300,3,-1,0,unknown,0
7473,49,blue-collar,married,primary,0,201,1,1,cellular,18,jul,297,2,-1,0,unknown,0
7474,32,admin.,single,tertiary,0,272,1,0,cellular,7,oct,73,2,-1,0,unknown,0
7475,70,retired,divorced,primary,0,482,0,0,telephone,14,jan,372,1,196,2,success,1
7476,35,technician,married,secondary,0,294,1,0,cellular,15,jun,238,6,98,5,success,0
7477,25,student,single,secondary,0,1116,1,0,cellular,12,may,85,2,71,3,failure,0
7478,44,blue-collar,married,primary,0,1704,1,0,cellular,9,apr,312,2,-1,0,unknown,0
7479,57,admin.,divorced,secondary,1,-435,1,1,cellular,6,feb,89,5,273,2,failure,0
7480,26,admin.,married,secondary,0,0,1,0,cellular,18,jul,788,6,-1,0,unknown,0
7481,59,management,married,secondary,0,7623,1,0,cellular,18,nov,84,2,-1,0,unknown,0
7482,37,management,married,tertiary,0,6771,0,0,cellular,5,mar,319,1,-1,0,unknown,1
7483,31,blue-collar,married,secondary,0,297,1,0,unknown,12,may,480,1,-1,0,unknown,0
7484,40,admin.,single,secondary,0,985,1,0,cellular,15,apr,313,3,145,5,other,0
7485,49,technician,married,tertiary,0,1071,0,0,cellular,17,jun,169,1,-1,0,unknown,1
7486,35,blue-collar,married,secondary,0,2432,1,0,cellular,14,may,196,2,-1,0,unknown,0
7487,59,services,married,secondary,0,0,1,0,telephone,11,may,437,2,361,5,failure,0
7488,45,blue-collar,married,unknown,0,909,1,0,cellular,30,jan,166,1,262,1,other,0
7489,40,admin.,single,secondary,0,60,1,0,cellular,15,may,460,3,352,6,other,0
7490,42,services,divorced,secondary,0,167,0,0,unknown,16,jun,119,1,-1,0,unknown,0
7491,29,blue-collar,single,primary,0,10,0,0,cellular,14,jul,135,3,-1,0,unknown,0
7492,50,entrepreneur,married,secondary,0,78,0,0,telephone,4,jun,143,1,-1,0,unknown,0
7493,36,technician,divorced,secondary,0,5957,1,0,cellular,18,nov,138,2,-1,0,unknown,0
7494,28,admin.,married,tertiary,0,174,1,1,cellular,11,feb,56,1,184,2,failure,0
7495,52,blue-collar,married,secondary,0,691,1,0,unknown,29,may,158,1,-1,0,unknown,0
7496,55,blue-collar,divorced,primary,0,215,0,0,unknown,12,jun,202,1,-1,0,unknown,0
7497,38,admin.,married,secondary,0,1073,1,0,unknown,21,may,207,2,-1,0,unknown,0
7498,38,services,single,tertiary,0,323,1,0,unknown,19,may,138,1,-1,0,unknown,0
7499,34,management,married,tertiary,0,8000,0,0,cellular,28,may,110,2,-1,0,unknown,0
7500,54,blue-collar,divorced,secondary,0,1145,1,0,cellular,7,may,178,3,-1,0,unknown,0
7501,75,retired,married,tertiary,0,6027,0,0,cellular,14,may,809,1,179,4,success,1
7502,35,management,married,tertiary,0,43,0,0,cellular,11,aug,917,4,-1,0,unknown,1
7503,50,retired,divorced,tertiary,0,-300,0,1,cellular,25,aug,692,4,-1,0,unknown,0
7504,46,services,married,primary,0,437,1,0,cellular,13,may,546,3,-1,0,unknown,1
7505,40,self-employed,married,secondary,0,1893,0,0,cellular,21,jul,78,16,-1,0,unknown,0
7506,38,blue-collar,single,primary,0,378,1,0,cellular,18,may,169,1,-1,0,unknown,0
7507,41,unemployed,single,tertiary,0,79,0,0,telephone,9,nov,394,1,390,2,success,1
7508,39,blue-collar,married,primary,0,1506,1,0,cellular,11,may,299,2,-1,0,unknown,0
7509,48,blue-collar,single,secondary,0,-269,0,0,cellular,2,feb,167,1,263,3,other,0
7510,34,admin.,married,secondary,0,869,0,0,unknown,6,may,1677,1,-1,0,unknown,1
7511,38,entrepreneur,married,tertiary,0,227,1,0,cellular,4,feb,89,1,209,1,failure,0
7512,35,blue-collar,single,secondary,0,376,1,1,unknown,6,may,207,3,-1,0,unknown,0
7513,31,technician,single,secondary,0,1,1,0,cellular,12,may,223,1,-1,0,unknown,0
7514,58,retired,married,secondary,0,1604,1,0,unknown,2,jun,358,3,-1,0,unknown,0
7515,40,technician,married,secondary,0,158,1,0,cellular,16,apr,208,1,-1,0,unknown,0
7516,32,technician,married,secondary,0,91,1,0,cellular,12,may,209,1,-1,0,unknown,0
7517,51,retired,divorced,primary,0,43,0,0,cellular,24,jul,212,2,-1,0,unknown,0
7518,49,services,single,secondary,0,459,1,0,unknown,19,may,58,10,-1,0,unknown,0
7519,31,management,married,tertiary,0,1260,0,1,unknown,21,may,93,1,-1,0,unknown,0
7520,52,unemployed,married,primary,0,3175,0,0,cellular,2,feb,165,1,-1,0,unknown,0
7521,52,blue-collar,married,primary,0,2439,1,0,unknown,30,may,212,3,-1,0,unknown,0
7522,47,admin.,married,secondary,0,4923,0,0,unknown,19,jun,121,3,-1,0,unknown,0
7523,57,retired,married,tertiary,0,1458,0,0,telephone,4,may,89,5,-1,0,unknown,0
7524,53,blue-collar,married,secondary,0,1103,1,1,unknown,30,may,163,4,-1,0,unknown,0
7525,37,blue-collar,married,secondary,0,10721,1,0,unknown,18,jun,394,3,-1,0,unknown,0
7526,40,services,married,secondary,0,51,1,0,cellular,11,may,50,1,-1,0,unknown,0
7527,30,technician,single,secondary,0,1416,0,0,telephone,19,nov,519,2,-1,0,unknown,0
7528,45,blue-collar,married,secondary,0,141,1,1,unknown,14,may,21,10,-1,0,unknown,0
7529,35,technician,single,secondary,0,14,0,0,cellular,11,aug,113,2,-1,0,unknown,0
7530,45,management,married,tertiary,0,1866,0,0,unknown,11,jun,116,7,-1,0,unknown,0
7531,25,management,single,tertiary,0,553,1,0,cellular,17,sep,113,4,479,1,failure,0
7532,50,housemaid,divorced,secondary,0,0,0,0,telephone,13,aug,43,1,105,2,failure,0
7533,34,services,married,secondary,0,286,1,0,unknown,21,may,703,1,-1,0,unknown,0
7534,44,technician,single,tertiary,0,342,1,0,cellular,22,jul,70,1,-1,0,unknown,0
7535,57,entrepreneur,married,secondary,0,294,1,0,unknown,5,may,746,2,-1,0,unknown,0
7536,36,entrepreneur,married,secondary,1,1,1,0,cellular,21,nov,203,1,-1,0,unknown,0
7537,33,management,single,tertiary,0,59,1,0,cellular,8,aug,215,4,-1,0,unknown,0
7538,39,technician,single,tertiary,0,139,0,0,telephone,1,jun,182,1,-1,0,unknown,0
7539,31,blue-collar,married,secondary,0,-498,1,0,cellular,21,jul,357,1,-1,0,unknown,0
7540,36,management,married,tertiary,0,3537,1,0,cellular,21,nov,115,2,-1,0,unknown,0
7541,57,retired,married,tertiary,0,53,0,0,telephone,29,jul,539,2,-1,0,unknown,0
7542,57,management,married,secondary,0,1502,0,0,telephone,17,nov,340,2,109,11,failure,0
7543,39,housemaid,divorced,secondary,1,127,0,0,unknown,20,jun,150,2,-1,0,unknown,0
7544,57,entrepreneur,married,unknown,0,975,1,1,cellular,22,jul,236,4,-1,0,unknown,0
7545,45,management,single,secondary,0,142,0,1,cellular,19,nov,258,1,105,4,failure,0
7546,42,blue-collar,married,unknown,0,345,1,1,cellular,28,jul,307,3,-1,0,unknown,0
7547,25,student,single,secondary,0,548,0,1,cellular,16,jun,281,1,-1,0,unknown,0
7548,45,blue-collar,married,primary,0,345,1,0,telephone,14,may,289,3,-1,0,unknown,0
7549,50,blue-collar,married,primary,0,2590,1,0,unknown,9,may,257,6,-1,0,unknown,0
7550,81,retired,married,primary,0,243,0,0,cellular,27,jan,340,1,92,1,success,1
7551,58,retired,married,secondary,0,919,1,1,cellular,30,apr,329,2,346,2,failure,0
7552,37,management,divorced,tertiary,0,481,1,0,cellular,19,aug,97,6,-1,0,unknown,0
7553,54,services,married,secondary,0,131,0,0,cellular,14,aug,252,2,-1,0,unknown,0
7554,45,technician,married,secondary,0,-374,0,1,cellular,18,aug,149,5,-1,0,unknown,0
7555,51,self-employed,married,tertiary,0,833,0,0,cellular,31,jul,77,3,-1,0,unknown,0
7556,25,admin.,single,tertiary,0,1420,0,0,cellular,8,apr,124,2,-1,0,unknown,0
7557,35,admin.,married,secondary,1,0,0,1,unknown,4,jul,105,3,-1,0,unknown,0
7558,34,self-employed,married,tertiary,0,7602,0,0,cellular,20,nov,222,1,-1,0,unknown,0
7559,27,blue-collar,single,secondary,1,-717,1,1,cellular,7,may,202,2,349,1,other,0
7560,46,technician,married,secondary,0,152,0,0,cellular,9,jul,72,1,-1,0,unknown,0
7561,48,management,divorced,tertiary,0,700,1,0,cellular,29,aug,488,2,-1,0,unknown,0
7562,42,admin.,married,secondary,0,4209,1,0,unknown,5,jun,57,6,-1,0,unknown,0
7563,28,admin.,married,secondary,0,0,1,1,cellular,14,jul,546,2,-1,0,unknown,0
7564,25,student,single,secondary,0,3090,0,0,cellular,21,aug,139,1,-1,0,unknown,0
7565,31,services,single,secondary,0,0,1,0,cellular,20,apr,400,1,-1,0,unknown,0
7566,59,retired,married,secondary,0,9976,1,0,unknown,29,may,57,2,-1,0,unknown,0
7567,38,blue-collar,married,primary,0,14,1,1,cellular,12,may,317,2,-1,0,unknown,0
