inputId TrueClass PredictedClass SensitiveAttr SetName
8810 0 0 1 valid
8811 1 0 1 valid
8812 0 0 1 valid
8813 1 1 1 valid
8814 0 0 1 valid
8815 1 1 1 valid
8816 0 0 1 valid
8817 0 0 0 valid
8818 1 1 1 valid
8819 0 0 1 valid
8820 0 0 1 valid
8821 0 0 0 valid
8822 0 1 1 valid
8823 0 0 1 valid
8824 0 0 1 valid
8825 0 0 0 valid
8826 0 0 0 valid
8827 0 0 1 valid
8828 1 0 0 valid
8829 1 0 0 valid
8830 0 0 1 valid
8831 0 0 1 valid
8832 0 0 1 valid
8833 0 0 1 valid
8834 0 0 0 valid
8835 0 0 1 valid
8836 0 0 0 valid
8837 1 0 1 valid
8838 0 0 0 valid
8839 0 0 1 valid
8840 0 0 1 valid
8841 0 0 1 valid
8842 0 0 1 valid
8843 0 0 0 valid
8844 0 0 1 valid
8845 0 0 1 valid
8846 0 0 1 valid
8847 0 0 1 valid
8848 0 0 0 valid
8849 0 0 0 valid
8850 0 0 1 valid
8851 0 1 1 valid
8852 0 0 0 valid
8853 0 0 1 valid
8854 0 0 1 valid
8855 0 0 1 valid
8856 0 0 0 valid
8857 0 0 0 valid
8858 0 0 1 valid
8859 1 0 1 valid
8860 0 0 1 valid
8861 1 0 1 valid
8862 0 0 1 valid
8863 0 0 1 valid
8864 0 0 1 valid
8865 0 0 1 valid
8866 0 0 0 valid
8867 0 0 1 valid
8868 0 0 1 valid
8869 0 0 1 valid
8870 1 1 0 valid
8871 1 1 0 valid
8872 0 0 0 valid
8873 1 1 1 valid
8874 0 0 1 valid
8875 0 0 1 valid
8876 1 0 1 valid
8877 0 1 1 valid
8878 0 0 0 valid
8879 0 0 0 valid
8880 0 0 0 valid
8881 0 0 0 valid
8882 0 0 1 valid
8883 0 0 1 valid
8884 1 0 0 valid
8885 1 1 1 valid
8886 1 0 1 valid
8887 0 0 1 valid
8888 0 0 1 valid
8889 0 0 1 valid
8890 0 0 1 valid
8891 0 0 1 valid
8892 0 0 0 valid
8893 0 0 1 valid
8894 1 1 1 valid
8895 0 0 1 valid
8896 0 0 1 valid
8897 0 0 1 valid
8898 0 0 0 valid
8899 0 0 0 valid
8900 0 0 1 valid
8901 1 0 1 valid
8902 0 0 0 valid
8903 1 1 1 valid
8904 0 0 1 valid
8905 0 0 1 valid
8906 0 0 0 valid
8907 1 1 0 valid
8908 1 1 1 valid
8909 0 0 0 valid
8910 0 0 0 valid
8911 0 1 1 valid
8912 0 0 1 valid
8913 0 0 0 valid
8914 0 0 1 valid
8915 0 0 1 valid
8916 0 0 1 valid
8917 0 0 1 valid
8918 0 0 1 valid
8919 0 0 1 valid
8920 0 0 0 valid
8921 0 0 1 valid
8922 0 0 1 valid
8923 0 0 1 valid
8924 0 0 1 valid
8925 1 1 1 valid
8926 0 0 0 valid
8927 0 0 1 valid
8928 0 0 1 valid
8929 1 1 1 valid
8930 1 0 1 valid
8931 0 0 0 valid
8932 0 0 0 valid
8933 0 0 1 valid
8934 0 0 1 valid
8935 0 0 0 valid
8936 0 1 1 valid
8937 0 0 0 valid
8938 0 0 1 valid
8939 0 0 1 valid
8940 0 0 1 valid
8941 0 0 1 valid
8942 0 0 0 valid
8943 1 0 1 valid
8944 0 0 0 valid
8945 0 0 0 valid
8946 0 0 1 valid
8947 0 0 1 valid
8948 0 0 1 valid
8949 0 0 1 valid
8950 0 0 1 valid
8951 1 1 1 valid
8952 1 0 1 valid
8953 1 1 1 valid
8954 0 0 0 valid
8955 0 0 1 valid
8956 0 0 0 valid
8957 0 0 1 valid
8958 1 1 0 valid
8959 1 1 1 valid
8960 0 0 1 valid
8961 1 0 1 valid
8962 0 0 0 valid
8963 0 1 1 valid
8964 0 0 1 valid
8965 1 1 1 valid
8966 1 1 1 valid
8967 0 1 1 valid
8968 0 0 0 valid
8969 0 0 1 valid
8970 0 0 0 valid
8971 0 0 1 valid
8972 0 0 0 valid
8973 1 1 1 valid
8974 0 0 0 valid
8975 0 0 1 valid
8976 0 0 0 valid
8977 0 0 0 valid
8978 1 1 1 valid
8979 0 0 1 valid
8980 0 0 1 valid
8981 0 0 1 valid
8982 0 1 1 valid
8983 0 0 1 valid
8984 0 0 1 valid
8985 0 0 1 valid
8986 0 0 1 valid
8987 0 0 1 valid
8988 0 0 0 valid
8989 0 1 1 valid
8990 1 0 1 valid
8991 0 0 0 valid
8992 0 0 1 valid
8993 0 0 1 valid
8994 0 0 0 valid
8995 0 0 1 valid
8996 1 1 1 valid
8997 1 1 1 valid
8998 0 0 1 valid
8999 1 0 1 valid
9000 1 1 1 valid
9001 0 0 1 valid
9002 1 1 1 valid
9003 0 0 1 valid
9004 0 0 1 valid
9005 1 1 1 valid
9006 0 1 1 valid
9007 1 1 1 valid
9008 1 0 1 valid
9009 0 0 1 valid
9010 0 1 1 valid
9011 0 0 1 valid
9012 0 0 0 valid
9013 0 0 1 valid
9014 1 0 1 valid
9015 0 0 1 valid
9016 1 0 0 valid
9017 0 0 1 valid
9018 0 0 0 valid
9019 1 1 1 valid
9020 0 0 1 valid
9021 0 0 1 valid
9022 1 1 1 valid
9023 1 1 0 valid
9024 0 0 1 valid
9025 0 0 1 valid
9026 0 0 1 valid
9027 0 0 0 valid
9028 0 0 1 valid
9029 0 0 1 valid
9030 0 0 0 valid
9031 0 0 0 valid
9032 0 0 1 valid
9033 0 0 1 valid
9034 0 0 0 valid
9035 0 0 0 valid
9036 0 0 1 valid
9037 1 1 1 valid
9038 0 0 0 valid
9039 0 0 1 valid
9040 1 0 1 valid
9041 0 0 1 valid
9042 0 0 1 valid
9043 1 1 1 valid
9044 1 1 1 valid
9045 1 1 1 test
9046 0 0 0 test
9047 0 0 0 test
9048 0 0 1 test
9049 1 0 1 test
9050 1 0 1 test
9051 0 1 1 test
9052 0 0 0 test
9053 0 1 1 test
9054 1 0 1 test
9055 0 0 1 test
9056 1 0 1 test
9057 0 0 1 test
9058 0 0 0 test
9059 0 0 1 test
9060 0 0 1 test
9061 0 0 1 test
9062 0 0 1 test
9063 0 0 0 test
9064 0 0 0 test
9065 1 0 1 test
9066 0 0 0 test
9067 0 0 1 test
9068 0 0 1 test
9069 1 1 1 test
9070 0 0 1 test
9071 0 0 1 test
9072 0 0 0 test
9073 0 0 1 test
9074 0 0 1 test
9075 0 0 0 test
9076 0 0 1 test
9077 0 0 0 test
9078 0 0 1 test
9079 0 0 1 test
9080 1 1 1 test
9081 1 0 1 test
9082 1 0 1 test
9083 1 0 0 test
9084 1 0 1 test
9085 0 0 1 test
9086 0 0 0 test
9087 0 0 0 test
9088 1 0 1 test
9089 0 0 1 test
9090 0 1 1 test
9091 0 0 1 test
9092 0 0 0 test
9093 0 0 1 test
9094 0 0 0 test
9095 0 0 1 test
9096 0 0 1 test
9097 0 0 0 test
9098 0 0 1 test
9099 0 0 1 test
9100 0 0 0 test
9101 0 0 1 test
9102 0 0 1 test
9103 1 0 0 test
9104 1 1 1 test
9105 0 0 1 test
9106 0 1 1 test
9107 0 0 0 test
9108 0 0 1 test
9109 0 0 1 test
9110 1 1 1 test
9111 0 1 1 test
9112 0 0 1 test
9113 1 1 1 test
9114 0 0 1 test
9115 0 0 1 test
9116 0 1 1 test
9117 1 1 1 test
9118 0 0 1 test
9119 0 0 1 test
9120 1 1 1 test
9121 0 1 1 test
9122 0 0 1 test
9123 0 0 0 test
9124 0 0 1 test
9125 0 0 0 test
9126 0 0 1 test
9127 0 0 1 test
9128 0 0 1 test
9129 0 0 0 test
9130 0 0 1 test
9131 0 0 0 test
9132 0 0 1 test
9133 0 0 0 test
9134 1 1 1 test
9135 1 1 1 test
9136 0 0 0 test
9137 0 0 1 test
9138 1 1 1 test
9139 1 0 1 test
9140 0 0 1 test
9141 0 0 0 test
9142 1 0 1 test
9143 0 0 1 test
9144 0 0 0 test
9145 1 1 1 test
9146 1 1 1 test
9147 0 0 0 test
9148 0 0 1 test
9149 0 0 1 test
9150 0 0 1 test
9151 0 0 0 test
9152 0 0 0 test
9153 0 0 0 test
9154 0 0 1 test
9155 1 0 1 test
9156 0 0 0 test
9157 0 0 0 test
9158 1 1 1 test
9159 0 0 1 test
9160 0 0 1 test
9161 0 0 1 test
9162 0 0 0 test
9163 1 1 1 test
9164 1 1 1 test
9165 0 0 1 test
9166 1 0 1 test
9167 0 1 1 test
9168 0 0 1 test
9169 0 0 1 test
9170 1 1 1 test
9171 0 0 0 test
9172 1 0 1 test
9173 0 1 1 test
9174 1 1 1 test
9175 1 1 1 test
9176 1 0 1 test
9177 0 0 1 test
9178 0 1 1 test
9179 0 0 0 test
9180 0 0 1 test
9181 1 0 1 test
9182 1 1 1 test
9183 0 0 1 test
9184 0 0 1 test
9185 0 0 0 test
9186 0 1 1 test
9187 1 1 1 test
9188 1 0 0 test
9189 0 0 0 test
9190 1 0 0 test
9191 1 1 1 test
9192 0 0 1 test
9193 0 0 0 test
9194 0 0 1 test
9195 0 0 0 test
9196 0 0 1 test
9197 0 0 1 test
9198 0 0 0 test
9199 0 0 0 test
9200 0 0 0 test
9201 0 0 0 test
9202 1 1 1 test
9203 0 0 1 test
9204 1 0 1 test
9205 1 1 1 test
9206 1 1 1 test
9207 0 0 1 test
9208 0 0 1 test
9209 0 0 1 test
9210 1 1 1 test
9211 1 0 1 test
9212 0 0 1 test
9213 0 0 1 test
9214 0 0 0 test
9215 0 0 1 test
9216 0 0 0 test
9217 0 1 1 test
9218 0 0 1 test
9219 0 0 1 test
9220 0 0 0 test
9221 0 0 1 test
9222 0 0 0 test
9223 0 0 0 test
9224 0 0 1 test
9225 1 1 1 test
9226 1 1 0 test
9227 0 0 1 test
9228 0 0 1 test
9229 0 0 1 test
9230 0 0 1 test
9231 0 0 1 test
9232 0 0 1 test
9233 0 0 1 test
9234 0 0 1 test
9235 0 0 0 test
9236 1 0 1 test
9237 0 0 1 test
9238 0 0 1 test
9239 0 0 1 test
9240 1 1 1 test
9241 0 0 0 test
9242 0 0 1 test
9243 0 0 0 test
9244 0 0 1 test
9245 0 0 1 test
9246 0 0 0 test
9247 0 0 0 test
9248 0 0 1 test
9249 0 0 1 test
9250 0 0 1 test
9251 0 0 0 test
9252 0 0 0 test
9253 1 0 1 test
9254 0 0 1 test
9255 1 1 1 test
9256 0 0 1 test
9257 1 1 1 test
9258 0 0 1 test
9259 0 0 1 test
9260 0 0 1 test
9261 0 0 0 test
9262 1 1 1 test
9263 0 0 0 test
9264 0 0 1 test
9265 0 0 0 test
9266 0 0 0 test
9267 0 0 0 test
9268 0 0 1 test
9269 1 1 1 test
9270 0 0 1 test
9271 0 0 1 test
9272 0 0 1 test
9273 0 0 1 test
9274 0 0 1 test
9275 0 0 1 test
9276 0 0 0 test
9277 0 0 0 test
9278 0 0 1 test
9279 0 0 1 test
9280 1 1 1 test
9281 0 0 1 test
9282 1 1 1 test
9283 1 0 1 test
9284 0 0 1 test
9285 0 0 0 test
9286 1 1 1 test
9287 0 0 0 test
9288 1 0 1 test
9289 0 0 0 test
9290 0 0 0 test
9291 0 0 0 test
9292 0 0 0 test
9293 0 0 0 test
9294 1 1 1 test
9295 0 0 1 test
9296 0 0 0 test
9297 0 0 1 test
9298 1 0 1 test
9299 0 0 0 test
9300 1 0 1 test
9301 0 0 0 test
9302 0 0 1 test
9303 0 0 1 test
9304 1 1 1 test
9305 0 0 1 test
9306 0 0 0 test
9307 0 0 1 test
9308 0 0 1 test
9309 0 0 1 test
9310 0 0 1 test
9311 0 0 1 test
9312 0 0 0 test
9313 0 0 1 test
9314 0 0 1 test
9315 0 0 1 test
9316 0 0 0 test
9317 0 0 1 test
9318 1 0 1 test
9319 1 0 1 test
9320 0 0 1 test
9321 0 0 1 test
9322 0 1 1 test
9323 1 1 1 test
9324 0 1 1 test
9325 0 0 1 test
9326 1 0 0 test
9327 0 0 0 test
9328 0 0 0 test
9329 0 0 1 test
9330 1 0 1 test
9331 0 0 1 test
9332 0 0 0 test
9333 0 0 1 test
9334 1 0 1 test
9335 1 0 1 test
9336 1 0 0 test
9337 1 1 1 test
9338 0 0 1 test
9339 0 0 0 test
9340 1 0 1 test
9341 0 0 0 test
9342 1 0 1 test
9343 0 0 0 test
9344 1 0 1 test
9345 1 1 1 test
9346 0 0 1 test
9347 1 1 1 test
9348 0 0 0 test
9349 0 0 1 test
9350 0 0 0 test
9351 1 0 1 test
9352 1 1 1 test
9353 1 0 1 test
9354 1 1 1 test
9355 1 1 0 test
9356 0 0 1 test
9357 0 0 0 test
9358 1 1 1 test
9359 0 0 1 test
9360 0 0 0 test
9361 0 0 0 test
9362 0 0 0 test
9363 0 0 1 test
9364 0 0 1 test
9365 1 1 1 test
9366 0 0 1 test
9367 1 1 0 test
9368 1 1 1 test
9369 0 0 0 test
9370 0 0 1 test
9371 0 0 0 test
9372 1 1 1 test
9373 0 0 0 test
9374 1 1 1 test
9375 1 1 1 test
9376 1 1 1 test
9377 0 0 1 test
9378 0 0 0 test
9379 1 0 1 test
9380 1 0 1 test
9381 0 0 0 test
9382 0 0 0 test
9383 0 0 0 test
9384 1 1 1 test
9385 0 0 1 test
9386 0 0 1 test
9387 0 0 1 test
9388 0 0 1 test
9389 1 1 0 test
9390 1 1 1 test
9391 0 0 0 test
9392 0 1 1 test
9393 0 0 1 test
9394 1 1 1 test
9395 0 0 0 test
9396 0 0 1 test
9397 0 0 1 test
9398 1 0 1 test
9399 0 0 1 test
9400 1 1 0 test
9401 0 0 1 test
9402 1 1 0 test
9403 0 0 1 test
9404 0 0 1 test
9405 0 0 1 test
9406 0 0 0 test
9407 0 0 0 test
9408 0 0 1 test
9409 0 1 1 test
9410 0 0 1 test
9411 1 1 1 test
9412 0 0 0 test
9413 0 0 1 test
9414 0 0 0 test
9415 0 0 0 test
9416 0 0 0 test
9417 0 0 0 test
9418 0 0 1 test
9419 0 0 0 test
9420 0 0 1 test
9421 0 1 0 test
9422 0 0 0 test
9423 1 0 1 test
9424 0 0 1 test
9425 0 0 1 test
9426 0 0 1 test
9427 0 0 0 test
9428 0 0 0 test
9429 0 0 0 test
9430 1 1 1 test
9431 0 1 1 test
9432 0 0 1 test
9433 1 1 1 test
9434 1 1 1 test
9435 1 1 1 test
9436 1 1 1 test
9437 0 0 1 test
9438 1 0 1 test
9439 1 0 1 test
9440 0 1 1 test
9441 1 1 1 test
9442 0 0 1 test
9443 0 0 0 test
9444 0 0 1 test
9445 0 0 1 test
9446 0 0 1 test
9447 0 0 1 test
9448 0 0 1 test
9449 0 1 1 test
9450 0 0 1 test
9451 0 0 1 test
9452 0 0 1 test
9453 0 0 1 test
9454 1 0 1 test
9455 0 0 0 test
9456 0 0 1 test
9457 0 0 0 test
9458 0 0 1 test
9459 1 0 1 test
9460 0 0 0 test
9461 0 0 1 test
9462 0 0 0 test
9463 0 0 1 test
9464 0 0 0 test
9465 0 0 1 test
9466 0 0 0 test
9467 0 0 1 test
9468 1 0 1 test
9469 0 0 1 test
9470 0 0 0 test
9471 0 0 1 test
9472 0 0 0 test
9473 0 0 0 test
9474 0 0 1 test
9475 0 0 0 test
9476 0 0 0 test
9477 1 0 1 test
9478 1 0 0 test
9479 0 1 1 test
9480 0 0 0 test
9481 0 0 0 test
9482 0 0 0 test
9483 0 0 1 test
9484 1 0 1 test
9485 0 0 1 test
9486 0 0 1 test
9487 0 0 0 test
9488 0 0 1 test
9489 0 0 1 test
9490 0 0 1 test
9491 1 0 1 test
9492 1 1 1 test
9493 1 0 1 test
9494 0 1 1 test
9495 1 0 0 test
9496 0 0 0 test
9497 0 0 1 test
9498 1 1 1 test
9499 0 0 0 test
9500 0 0 0 test
9501 0 0 1 test
9502 0 0 0 test
9503 0 0 0 test
9504 0 0 1 test
9505 0 0 1 test
9506 0 1 1 test
9507 0 0 1 test
9508 0 0 0 test
9509 0 0 0 test
9510 0 0 1 test
9511 0 1 1 test
9512 0 0 1 test
9513 0 0 0 test
9514 1 0 1 test
9515 0 1 1 test
9516 0 0 1 test
9517 0 0 1 test
9518 1 0 1 test
9519 0 0 0 test
9520 0 0 1 test
9521 0 0 1 test
9522 1 1 0 test
9523 1 0 1 test
9524 0 0 0 test
9525 0 0 1 test
9526 1 1 1 test
9527 1 1 0 test
9528 1 0 1 test
9529 1 0 0 test
9530 0 0 1 test
9531 0 0 0 test
9532 0 0 1 test
9533 0 0 0 test
9534 0 0 1 test
9535 0 0 0 test
9536 0 0 1 test
9537 1 1 1 test
9538 0 0 0 test
9539 0 0 0 test
9540 1 0 0 test
9541 0 0 1 test
9542 0 0 1 test
9543 0 0 0 test
9544 0 0 1 test
9545 0 0 1 test
9546 0 0 0 test
9547 1 0 0 test
9548 0 0 1 test
9549 0 0 1 test
9550 0 0 0 test
9551 1 1 1 test
9552 0 0 1 test
9553 1 1 0 test
9554 0 0 1 test
9555 0 0 0 test
9556 0 0 0 test
9557 0 0 1 test
9558 1 0 0 test
9559 0 0 1 test
9560 0 0 1 test
9561 1 0 1 test
9562 0 1 1 test
9563 1 1 0 test
9564 0 0 0 test
9565 0 0 1 test
9566 0 0 0 test
9567 0 0 0 test
9568 1 1 1 test
9569 1 1 1 test
9570 1 0 1 test
9571 1 1 1 test
9572 0 0 1 test
9573 0 0 1 test
9574 0 0 1 test
9575 1 1 1 test
9576 0 0 1 test
9577 1 0 1 test
9578 0 0 0 test
9579 0 0 1 test
9580 1 1 1 test
9581 0 0 1 test
9582 1 1 1 test
9583 0 0 0 test
9584 0 0 1 test
9585 0 0 1 test
9586 0 0 0 test
9587 1 1 1 test
9588 1 1 1 test
9589 0 0 0 test
9590 1 1 1 test
9591 0 0 1 test
9592 0 0 0 test
9593 0 0 0 test
9594 1 1 1 test
9595 0 0 1 test
9596 0 1 1 test
9597 1 0 1 test
9598 1 1 0 test
9599 0 0 1 test
9600 0 0 0 test
9601 0 0 1 test
9602 0 0 1 test
9603 0 0 1 test
9604 0 0 0 test
9605 1 1 1 test
9606 0 0 1 test
9607 0 0 0 test
9608 1 1 1 test
9609 0 0 1 test
9610 0 0 0 test
9611 0 0 1 test
9612 0 0 0 test
9613 1 1 1 test
9614 0 0 0 test
9615 0 0 0 test
9616 1 1 1 test
9617 1 1 1 test
9618 0 0 0 test
9619 1 0 1 test
9620 0 0 1 test
9621 0 0 1 test
9622 0 0 0 test
9623 0 0 0 test
9624 0 0 1 test
9625 0 0 1 test
9626 1 0 1 test
9627 0 0 1 test
9628 0 0 0 test
9629 0 0 0 test
9630 0 0 0 test
9631 0 0 1 test
9632 0 0 1 test
9633 0 0 0 test
9634 0 0 1 test
9635 0 0 0 test
9636 1 1 1 test
9637 0 1 1 test
9638 1 1 1 test
9639 1 0 1 test
9640 0 0 0 test
9641 0 0 0 test
9642 0 0 0 test
9643 1 1 1 test
9644 0 0 0 test
9645 1 1 1 test
9646 0 0 1 test
9647 0 1 1 test
9648 1 1 1 test
9649 0 0 1 test
9650 1 0 1 test
9651 0 0 0 test
9652 0 0 0 test
9653 0 0 1 test
9654 0 0 0 test
9655 1 1 1 test
9656 0 0 1 test
9657 0 0 1 test
9658 0 0 1 test
9659 0 0 1 test
9660 1 0 1 test
9661 0 1 1 test
9662 0 0 1 test
9663 0 0 1 test
9664 0 0 0 test
9665 0 0 0 test
9666 1 1 1 test
9667 0 0 1 test
9668 0 0 0 test
9669 1 0 1 test
9670 0 0 0 test
9671 0 0 0 test
9672 0 0 1 test
9673 0 0 0 test
9674 0 0 1 test
9675 0 0 0 test
9676 0 0 0 test
9677 0 0 1 test
9678 1 1 1 test
9679 0 0 1 test
9680 1 1 1 test
9681 1 0 1 test
9682 0 0 0 test
9683 0 0 1 test
9684 1 0 1 test
9685 1 0 0 test
9686 0 0 1 test
9687 0 0 1 test
9688 1 0 0 test
9689 0 0 0 test
9690 0 0 0 test
9691 0 0 0 test
9692 1 1 0 test
9693 0 0 1 test
9694 0 0 0 test
9695 1 1 1 test
9696 0 0 0 test
9697 1 1 1 test
9698 1 1 1 test
9699 0 0 1 test
9700 0 0 1 test
9701 0 0 1 test
9702 0 1 1 test
9703 0 0 1 test
9704 1 1 1 test
9705 0 0 0 test
9706 0 0 1 test
9707 0 0 1 test
9708 0 0 0 test
9709 0 0 0 test
9710 1 1 1 test
9711 1 0 1 test
9712 0 0 1 test
9713 0 0 0 test
9714 0 0 0 test
9715 0 0 0 test
9716 0 0 0 test
9717 0 0 0 test
9718 0 0 0 test
9719 0 0 0 test
9720 0 0 0 test
9721 0 1 1 test
9722 0 0 0 test
9723 0 0 0 test
9724 0 0 0 test
9725 0 0 1 test
9726 0 0 1 test
9727 1 1 1 test
9728 0 0 0 test
9729 0 0 0 test
9730 0 0 1 test
9731 0 0 1 test
9732 0 0 0 test
9733 0 0 1 test
9734 0 1 1 test
9735 0 0 1 test
9736 0 0 1 test
9737 1 1 1 test
9738 0 0 0 test
9739 0 1 0 test
9740 1 0 1 test
9741 1 0 1 test
9742 0 0 0 test
9743 1 0 1 test
9744 0 0 0 test
9745 0 0 1 test
9746 1 1 1 test
9747 0 0 0 test
9748 1 0 1 test
9749 0 0 1 test
9750 0 0 1 test
9751 0 0 1 test
9752 0 1 1 test
9753 0 0 0 test
9754 0 0 1 test
9755 0 0 1 test
9756 0 0 1 test
9757 1 0 1 test
9758 1 1 1 test
9759 1 1 1 test
9760 0 0 1 test
9761 1 0 1 test
9762 1 0 1 test
9763 0 0 1 test
9764 1 1 1 test
9765 1 0 1 test
9766 0 0 0 test
9767 0 0 0 test
9768 1 1 1 test
9769 0 0 1 test
9770 0 0 0 test
9771 0 0 1 test
9772 0 0 0 test
9773 0 0 0 test
9774 0 0 0 test
9775 0 1 1 test
9776 0 0 1 test
9777 1 0 1 test
9778 1 0 1 test
9779 0 0 1 test
9780 0 1 1 test
9781 0 0 0 test
9782 0 1 1 test
9783 0 0 1 test
9784 0 0 0 test
9785 0 0 1 test
9786 1 1 1 test
9787 0 0 1 test
9788 1 1 1 test
9789 0 0 1 test
9790 1 0 1 test
9791 0 0 0 test
9792 0 0 1 test
9793 0 0 0 test
9794 1 1 0 test
9795 0 0 0 test
9796 0 0 1 test
9797 0 0 1 test
9798 0 0 0 test
9799 0 0 1 test
9800 1 1 1 test
9801 1 0 1 test
9802 0 0 0 test
9803 0 0 1 test
9804 0 0 1 test
9805 0 0 1 test
9806 0 0 1 test
9807 0 1 1 test
9808 0 0 1 test
9809 0 0 1 test
9810 0 0 0 test
9811 0 0 1 test
9812 0 0 1 test
9813 0 0 0 test
9814 0 0 1 test
9815 0 0 1 test
9816 1 1 1 test
9817 1 0 1 test
9818 0 0 1 test
9819 0 1 1 test
9820 1 1 1 test
9821 0 0 1 test
9822 1 0 1 test
9823 0 0 1 test
9824 1 1 1 test
9825 0 0 1 test
9826 1 0 1 test
9827 0 0 0 test
9828 0 0 1 test
9829 0 0 1 test
9830 0 0 1 test
9831 0 0 1 test
9832 0 0 1 test
9833 0 0 1 test
9834 0 0 0 test
9835 0 0 0 test
9836 1 0 1 test
9837 0 0 1 test
9838 0 0 0 test
9839 0 0 1 test
9840 1 0 1 test
9841 0 0 1 test
9842 1 0 0 test
9843 0 0 1 test
9844 0 0 1 test
9845 1 1 1 test
9846 1 0 1 test
9847 0 0 1 test
9848 0 0 1 test
9849 0 0 0 test
9850 0 0 0 test
9851 0 0 0 test
9852 0 1 1 test
9853 0 0 1 test
9854 0 0 1 test
9855 1 1 0 test
9856 1 1 1 test
9857 0 0 0 test
9858 0 0 1 test
9859 0 0 1 test
9860 0 0 1 test
9861 1 0 0 test
9862 0 0 1 test
9863 0 0 1 test
9864 0 0 1 test
9865 0 0 1 test
9866 0 0 0 test
9867 1 1 1 test
9868 0 0 1 test
9869 0 0 1 test
9870 0 0 0 test
9871 1 1 1 test
9872 0 0 1 test
9873 0 0 1 test
9874 1 1 1 test
9875 0 0 1 test
9876 0 0 1 test
9877 0 0 0 test
9878 0 0 1 test
9879 1 0 1 test
9880 0 0 0 test
9881 0 0 1 test
9882 0 0 0 test
9883 0 0 1 test
9884 1 0 1 test
9885 1 1 1 test
9886 0 0 0 test
9887 0 0 1 test
9888 0 0 1 test
9889 0 0 1 test
9890 0 0 1 test
9891 0 0 1 test
9892 0 0 0 test
9893 0 1 1 test
9894 0 0 1 test
9895 0 0 0 test
9896 0 0 1 test
9897 0 0 0 test
9898 0 0 1 test
9899 0 0 1 test
9900 1 1 1 test
9901 0 0 0 test
9902 1 1 1 test
9903 0 0 1 test
9904 1 0 0 test
9905 0 0 1 test
9906 0 0 1 test
9907 0 0 1 test
9908 0 0 0 test
9909 0 1 1 test
9910 0 0 0 test
9911 1 1 1 test
9912 0 0 0 test
9913 0 0 0 test
9914 0 0 0 test
9915 0 0 0 test
9916 1 0 0 test
9917 0 0 0 test
9918 0 0 0 test
9919 1 0 1 test
9920 0 0 1 test
9921 0 0 1 test
9922 0 0 1 test
9923 0 0 1 test
9924 0 0 1 test
9925 1 0 1 test
9926 1 1 1 test
9927 0 0 0 test
9928 0 0 1 test
9929 1 0 1 test
9930 0 0 0 test
9931 0 0 1 test
9932 0 0 1 test
9933 0 0 0 test
9934 0 0 0 test
9935 0 0 1 test
9936 1 1 1 test
9937 1 1 1 test
9938 0 0 0 test
9939 1 1 0 test
9940 0 0 0 test
9941 0 1 1 test
9942 0 0 0 test
9943 1 0 1 test
9944 0 0 1 test
9945 0 0 1 test
9946 0 0 0 test
9947 1 1 1 test
9948 0 0 0 test
9949 1 1 1 test
9950 1 0 1 test
9951 0 0 0 test
9952 0 0 1 test
9953 1 1 1 test
9954 0 0 1 test
9955 1 1 1 test
9956 1 1 1 test
9957 0 1 1 test
9958 1 1 1 test
9959 0 0 1 test
9960 0 0 1 test
9961 0 0 1 test
9962 0 1 1 test
9963 0 0 0 test
9964 0 0 0 test
9965 1 1 1 test
9966 0 0 1 test
9967 1 0 0 test
9968 1 0 1 test
9969 0 0 1 test
9970 1 1 1 test
9971 0 0 1 test
9972 0 0 1 test
9973 0 0 0 test
9974 1 0 0 test
9975 0 0 0 test
9976 0 1 1 test
9977 1 1 1 test
9978 0 1 1 test
9979 1 0 0 test
9980 0 0 1 test
9981 0 0 0 test
9982 0 0 1 test
9983 0 0 1 test
9984 0 0 0 test
9985 0 0 1 test
9986 0 1 1 test
9987 1 1 1 test
9988 0 0 0 test
9989 1 1 1 test
9990 0 0 1 test
9991 0 0 1 test
9992 1 0 1 test
9993 0 0 1 test
9994 0 0 1 test
9995 0 0 1 test
9996 0 0 1 test
9997 0 1 1 test
9998 0 0 1 test
9999 0 0 1 test
10000 1 0 1 test
10001 1 1 1 test
10002 0 0 1 test
10003 0 0 0 test
10004 0 0 1 test
10005 0 0 1 test
10006 0 0 1 test
10007 0 0 1 test
10008 1 1 1 test
10009 1 1 1 test
10010 0 0 1 test
10011 0 0 1 test
10012 0 0 1 test
10013 0 0 1 test
10014 0 0 0 test
10015 0 0 1 test
10016 0 0 0 test
10017 0 0 0 test
10018 0 0 1 test
10019 0 0 0 test
10020 0 0 0 test
10021 1 1 1 test
10022 0 0 1 test
10023 0 0 0 test
10024 1 1 1 test
10025 0 0 0 test
10026 0 0 0 test
10027 0 0 0 test
10028 0 0 1 test
10029 0 0 1 test
10030 0 0 0 test
10031 1 1 1 test
10032 0 0 0 test
10033 0 0 0 test
10034 1 0 1 test
10035 1 0 0 test
10036 0 1 1 test
10037 0 0 0 test
10038 0 0 1 test
10039 1 1 1 test
10040 1 1 1 test
10041 1 0 1 test
10042 0 0 0 test
10043 0 0 0 test
10044 1 1 1 test
10045 0 0 1 test
10046 0 0 1 test
10047 0 0 0 test
10048 0 0 1 test
10049 0 0 1 test
10050 1 1 1 test
10051 1 0 1 test
10052 0 0 1 test
10053 0 0 0 test
10054 0 0 1 test
10055 0 0 0 test
10056 0 0 0 test
10057 0 0 0 test
10058 0 1 0 test
